 56 3950.514130 1.286E-30 3.377E-01.04220.045 2246.23440.67-.005784              2              0                    P 35      4756231011 5 5 1 8   828.0  852.0
 52 3950.767026 3.467E-31 1.068E+00.04220.045 4382.43060.70-.005784              3              1                    P 35      4656231011 5 5 2 8   138.0  142.0
 53 3950.850097 4.764E-30 3.370E-01.03900.041 3288.67570.70-.005949              2              0                    P 42      4756231011 5 5 3 8    83.0   85.0
 52 3951.444745 1.209E-29 3.373E-01.03860.041 3457.45440.67-.005972              2              0                    P 43      4756231011 5 5 1 8   170.0  174.0
 55 3952.693404 2.709E-30 1.111E+00.05380.058 2514.22100.76-.005241              3              1                    P 16      4756831011 5 5 2 8    62.0   66.0
 55 3953.179642 7.299E-28 3.430E-01.04710.050 1223.49200.67-.005563              2              0                    P 26      4756231011 5 5 1 8   102.0  106.0
 53 3955.326438 2.077E-31 1.076E+00.04320.046 4121.25240.70-.005736              3              1                    P 33      4656231011 5 5 2 8    65.0   67.0
 56 3956.154204 2.298E-30 3.405E-01.04270.045 2121.88420.67-.005760              2              0                    P 34      4756231011 5 5 1 8   804.0  828.0
 52 3956.555104 6.261E-31 1.077E+00.04270.045 4255.87530.70-.005760              3              1                    P 34      4656231011 5 5 2 8   134.0  138.0
 55 3957.050198 3.340E-30 1.121E+00.05450.059 2458.90340.76-.005194              3              1                    P 15      4756831011 5 5 2 8    58.0   62.0
 53 3957.065068 9.788E-30 3.397E-01.03950.042 3136.51450.70-.005925              2              0                    P 41      4756231011 5 5 3 8    81.0   83.0
 52 3957.747990 2.535E-29 3.400E-01.03900.041 3301.16330.67-.005949              2              0                    P 42      4756231011 5 5 1 8   166.0  170.0
 55 3958.147901 1.095E-27 3.458E-01.04770.051 1133.03340.67-.005537              2              0                    P 25      4756231011 5 5 1 8    98.0  102.0
 53 3960.967384 3.608E-31 1.085E+00.04380.046 4002.27790.70-.005712              3              1                    P 32      4656631011 5 5 2 8    63.0   65.0
 55 3961.348220 4.032E-30 1.132E+00.05530.059 2407.03370.77-.005142              3              1                    P 14      4756831011 5 5 2 8    54.0   58.0
 56 3961.735735 4.032E-30 3.432E-01.04320.046 2001.03730.67-.005736              2              0                    P 33      4756231011 5 5 1 8   780.0  804.0
 52 3962.282290 1.111E-30 1.086E+00.04320.046 4132.88350.70-.005736              3              1                    P 33      4656231011 5 5 2 8   130.0  134.0
 55 3963.058591 1.612E-27 3.487E-01.04830.051 1046.02830.67-.005510              2              0                    P 24      4756231011 5 5 1 8    94.0   98.0
 53 3963.220401 1.976E-29 3.425E-01.03990.042 2987.90090.70-.005902              2              0                    P 40      4756231011 5 5 3 8    79.0   81.0
 52 3963.991394 5.224E-29 3.428E-01.03950.042 3148.42730.67-.005925              2              0                    P 41      4756231011 5 5 1 8   162.0  166.0
 55 3965.587349 4.763E-30 1.144E+00.05610.060 2358.61380.78-.005083              3              1                    P 13      4756831011 5 5 2 8    50.0   54.0
 53 3966.547516 6.156E-31 1.094E+00.04430.047 3886.86260.70-.005688              3              1                    P 31      4656631011 5 5 2 8    61.0   63.0
 56 3967.258599 6.952E-30 3.460E-01.04380.046 1883.69800.67-.005712              2              0                    P 32      4756231011 5 5 1 8   756.0  780.0
 55 3967.911593 2.331E-27 3.517E-01.04900.052  962.47970.67-.005483              2              0                    P 23      4756231011 5 5 1 8    90.0   94.0
 52 3967.948453 1.933E-30 1.095E+00.04380.046 4013.45980.70-.005712              3              1                    P 32      4656631011 5 5 2 8   126.0  130.0
 53 3969.315965 3.917E-29 3.452E-01.04030.043 2842.84040.70-.005878              2              0                    P 39      4756231011 5 5 3 8    77.0   79.0
 55 3969.767463 5.501E-30 1.156E+00.05690.062 2313.64550.78-.005016              3              1                    P 12      4756831011 5 5 2 8    46.0   50.0
 52 3970.174826 1.057E-28 3.455E-01.03990.042 2999.25220.67-.005902              2              0                    P 40      4756231011 5 5 1 8   158.0  162.0
 51 3970.718001 2.268E-31 3.482E-01.03520.037 5252.11620.74-.006176              2              0                    P 52      4756231011 5 5 2 8   103.0  105.0
 53 3972.066703 1.031E-30 1.103E+00.04480.047 3775.01070.70-.005663              3              1                    P 30      4756631011 5 5 2 8    59.0   61.0
 55 3972.706786 3.307E-27 3.547E-01.04960.053  882.39040.67-.005454              2              0                    P 22      4756231011 5 5 1 8    86.0   90.0
 56 3972.722670 1.177E-29 3.489E-01.04430.047 1769.87040.67-.005688              2              0                    P 31      4756231011 5 5 1 8   732.0  756.0
 52 3973.553461 3.304E-30 1.104E+00.04430.047 3897.60860.70-.005688              3              1                    P 31      4656631011 5 5 2 8   122.0  126.0
 55 3973.888441 6.201E-30 1.170E+00.05770.063 2272.13010.79-.004939              3              1                    P 11      4756831011 5 5 2 8    42.0   46.0
 53 3975.351632 7.628E-29 3.480E-01.04080.043 2701.33830.70-.005855              2              0                    P 38      4756231011 5 5 3 8    75.0   77.0
 56 3975.531258 1.118E-31 1.126E+00.05030.053 2886.76350.73-.005424              3              1                    P 21      4756831011 5 5 2 8   492.0  516.0
 52 3976.298157 2.101E-28 3.483E-01.04030.043 2853.64320.67-.005878              2              0                    P 39      4756231011 5 5 1 8   154.0  158.0
 55 3977.444049 4.607E-27 3.578E-01.05030.053  805.76340.67-.005424              2              0                    P 21      4756231011 5 5 1 8    82.0   86.0
 53 3977.524816 1.696E-30 1.112E+00.04540.048 3666.72650.70-.005639              3              1                    P 29      4756631011 5 5 2 8    57.0   59.0
 51 3977.939993 5.808E-31 3.510E-01.03550.038 5055.60290.74-.006154              2              0                    P 51      4756231011 5 5 2 8   101.0  103.0
 55 3977.950164 6.821E-30 1.184E+00.05860.064 2234.06930.79-.004850              3              1                    P 10      4756831011 5 5 2 8    38.0   42.0
 56 3978.127822 1.956E-29 3.517E-01.04480.047 1659.55870.67-.005663              2              0                    P 30      4756231011 5 5 1 8   708.0  732.0
 52 3979.097183 5.546E-30 1.113E+00.04480.047 3785.33420.70-.005663              3              1                    P 30      4756631011 5 5 2 8   118.0  122.0
 54 3980.118628 1.399E-31 3.501E-01.03820.040 3687.69020.67-.005995              2              0                    P 44      4756231011 5 5 1 8   522.0  534.0
 56 3980.308804 1.536E-31 1.136E+00.05100.054 2812.46500.74-.005392              3              1                    P 20      4756831011 5 5 2 8   468.0  492.0
 53 3981.327271 1.459E-28 3.508E-01.04130.044 2563.39970.70-.005831              2              0                    P 37      4756231011 5 5 3 8    73.0   75.0
 55 3981.952509 7.301E-30 1.200E+00.05950.065 2199.46430.79-.004746              3              1                    P  9      4756831011 5 5 2 8    34.0   38.0
 55 3982.123261 6.292E-27 3.609E-01.05100.054  732.60120.67-.005392              2              0                    P 20      4756631011 5 5 1 8    78.0   82.0
 52 3982.361255 4.103E-28 3.511E-01.04080.043 2711.60590.67-.005855              2              0                    P 38      4756231011 5 5 1 8   150.0  154.0
 53 3982.921723 2.738E-30 1.121E+00.04600.049 3562.01390.70-.005614              3              1                    P 28      4756631011 5 5 2 8    55.0   57.0
 56 3983.473931 3.194E-29 3.546E-01.04540.048 1552.76660.67-.005639              2              0                    P 29      4756231011 5 5 1 8   684.0  708.0
 52 3984.579487 9.138E-30 1.122E+00.04540.048 3676.64070.70-.005639              3              1                    P 29      4756631011 5 5 2 8   114.0  118.0
 56 3985.026045 2.070E-31 1.146E+00.05170.055 2741.68710.74-.005359              3              1                    P 19      4756831011 5 5 2 8   444.0  468.0
 51 3985.099350 1.460E-30 3.539E-01.03590.038 4862.74110.74-.006132              2              0                    P 50      4756231011 5 5 2 8    99.0  101.0
 55 3985.895356 7.592E-30 1.218E+00.06060.066 2168.31630.79-.004623              3              1                    P  8      4756831011 5 5 2 8    30.0   34.0
 54 3986.631807 3.031E-31 3.529E-01.03860.041 3524.75760.67-.005972              2              0                    P 43      4756231011 5 5 1 8   510.0  522.0
 55 3986.744303 8.432E-27 3.642E-01.05170.055  662.90630.67-.005359              2              0                    P 19      4756631011 5 5 1 8    74.0   78.0
 53 3987.242753 2.740E-28 3.537E-01.04170.044 2429.02970.70-.005807              2              0                    P 36      4756231011 5 5 3 8    71.0   73.0
 53 3988.257292 4.336E-30 1.131E+00.04650.049 3460.87660.70-.005589              3              1                    P 27      4756631011 5 5 2 8    53.0   55.0
 52 3988.363991 7.868E-28 3.540E-01.04130.044 2573.14530.67-.005831              2              0                    P 37      4756231011 5 5 1 8   146.0  150.0
 51 3988.681144 1.283E-31 1.122E+00.03900.041 5563.81840.70-.005949              3              1                    P 42      4656231011 5 5 2 8    83.0   85.0
 56 3988.760871 5.121E-29 3.576E-01.04600.049 1449.49820.67-.005614              2              0                    P 28      4756231011 5 5 1 8   660.0  684.0
 56 3989.682855 2.733E-31 1.156E+00.05240.056 2674.43250.75-.005323              3              1                    P 18      4756831011 5 5 2 8   420.0  444.0
 55 3989.778583 7.641E-30 1.239E+00.06180.068 2140.62650.78-.004478              3              1                    P  7      4756831011 5 5 2 8    26.0   30.0
 52 3990.000240 1.477E-29 1.131E+00.04600.049 3571.53210.70-.005614              3              1                    P 28      4756631011 5 5 2 8   110.0  114.0
 55 3991.307053 1.108E-26 3.675E-01.05240.056  596.68130.68-.005323              2              0                    P 18      4756631011 5 5 1 8    70.0   74.0
 51 3992.195935 3.605E-30 3.567E-01.03620.038 4673.53810.74-.006109              2              0                    P 49      4756231011 5 5 2 8    97.0   99.0
 54 3993.083564 6.452E-31 3.558E-01.03900.041 3365.44150.67-.005949              2              0                    P 42      4756231011 5 5 1 8   498.0  510.0
 53 3993.097947 5.056E-28 3.566E-01.04220.045 2298.23320.70-.005784              2              0                    P 35      4756231011 5 5 3 8    69.0   71.0
 53 3993.531391 6.744E-30 1.140E+00.04710.050 3363.31850.71-.005563              3              1                    P 26      4756631011 5 5 2 8    51.0   53.0
 55 3993.602069 7.410E-30 1.264E+00.06320.069 2116.39580.77-.004303              3              1                    P  6      4756831011 5 5 2 8    22.0   26.0
 56 3993.988515 8.055E-29 3.606E-01.04650.049 1349.75690.67-.005589              2              0                    P 27      4756231011 5 5 1 8   636.0  660.0
 56 3994.279107 3.537E-31 1.167E+00.05310.057 2610.70340.75-.005284              3              1                    P 17      4756831011 5 5 2 8   396.0  420.0
 52 3994.306233 1.482E-27 3.569E-01.04170.044 2438.26660.67-.005807              2              0                    P 36      4756231011 5 5 1 8   142.0  146.0
 51 3995.235482 2.714E-31 1.131E+00.03950.042 5405.60560.70-.005925              3              1                    P 41      4656231011 5 5 2 8    81.0   83.0
 52 3995.359310 2.346E-29 1.141E+00.04650.049 3470.01230.70-.005589              3              1                    P 27      4756631011 5 5 2 8   106.0  110.0
 55 3995.811390 1.427E-26 3.709E-01.05310.057  533.92830.69-.005284              2              0                    P 17      4756631011 5 5 1 8    66.0   70.0
 55 3997.365694 6.868E-30 1.297E+00.06510.071 2095.62510.76-.004091              3              1                    P  5      4756831011 5 5 2 8    18.0   22.0
 53 3998.743890 1.029E-29 1.150E+00.04770.051 3269.34320.71-.005537              3              1                    P 25      4756631011 5 5 2 8    49.0   51.0
 56 3998.814675 4.484E-31 1.178E+00.05380.058 2550.50220.76-.005241              3              1                    P 16      4756831011 5 5 2 8   372.0  396.0
 53 3998.892723 9.159E-28 3.595E-01.04270.045 2171.01500.70-.005760              2              0                    P 34      4756231011 5 5 3 8    67.0   69.0
 56 3999.156738 1.244E-28 3.636E-01.04710.050 1253.54640.67-.005563              2              0                    P 26      4756231011 5 5 1 8   612.0  636.0
 51 3999.229609 8.740E-30 3.596E-01.03660.039 4488.00120.74-.006087              2              0                    P 48      4756231011 5 5 2 8    95.0   97.0
 54 3999.473764 1.349E-30 3.587E-01.03950.042 3209.74780.67-.005925              2              0                    P 41      4756231011 5 5 1 8   486.0  498.0
 52 4000.187850 2.740E-27 3.598E-01.04220.045 2306.97460.67-.005784              2              0                    P 35      4756231011 5 5 1 8   138.0  142.0
 55 4000.257194 1.801E-26 3.744E-01.05380.058  474.64960.70-.005241              2              0                    P 16      4756631011 5 5 1 8    62.0   66.0
 52 4000.656565 3.654E-29 1.151E+00.04710.050 3372.08510.71-.005563              3              1                    P 26      4756631011 5 5 2 8   102.0  106.0
 55 4001.069336 6.010E-30 1.344E+00.06770.074 2078.31500.76-.003831              3              1                    P  4      4756831011 5 5 2 8    14.0   18.0
 51 4001.725775 5.637E-31 1.140E+00.03990.042 5251.07690.70-.005902              3              1                    P 40      4656231011 5 5 2 8    79.0   81.0
 56 4003.289433 5.567E-31 1.190E+00.05450.059 2493.83110.76-.005194              3              1                    P 15      4756831011 5 5 2 8   348.0  372.0
 53 4003.894657 1.541E-29 1.160E+00.04830.051 3178.95400.72-.005510              3              1                    P 24      4756631011 5 5 2 8    47.0   49.0
 56 4004.265413 1.888E-28 3.666E-01.04770.051 1160.87000.67-.005537              2              0                    P 25      4756231011 5 5 1 8   588.0  612.0
 53 4004.626949 1.629E-27 3.624E-01.04320.046 2047.37960.70-.005736              2              0                    P 33      4756231011 5 5 3 8    65.0   67.0
 55 4004.644343 2.227E-26 3.780E-01.05450.059  418.84720.71-.005194              2              0                    P 15      4756631011 5 5 1 8    58.0   62.0
 55 4004.712874 4.847E-30 1.421E+00.07120.077 2064.46620.77-.003510              3              1                    P  3      4756831011 5 5 2 8    10.0   14.0
 52 4004.856407 1.157E-31 2.508E+00.05450.059 4599.75850.76-.005194              4              2                    P 15      4656831011 5 5 2 8    58.0   62.0
 54 4005.802271 2.768E-30 3.616E-01.03990.042 3057.68220.67-.005902              2              0                    P 40      4756231011 5 5 1 8   474.0  486.0
 52 4005.891872 5.586E-29 1.160E+00.04770.051 3277.75410.71-.005537              3              1                    P 25      4756631011 5 5 2 8    98.0  102.0
 52 4006.008711 4.977E-27 3.628E-01.04270.045 2179.27430.67-.005760              2              0                    P 34      4756231011 5 5 1 8   134.0  138.0
 51 4006.200232 2.081E-29 3.626E-01.03700.039 4306.13750.74-.006064              2              0                    P 47      4756231011 5 5 2 8    93.0   95.0
 56 4007.703252 6.761E-31 1.202E+00.05530.059 2440.69210.77-.005142              3              1                    P 14      4756831011 5 5 2 8   324.0  348.0
 51 4008.151880 1.149E-30 1.149E+00.04030.043 5100.23820.70-.005878              3              1                    P 39      4656231011 5 5 2 8    77.0   79.0
 55 4008.296186 3.418E-30 1.591E+00.07570.081 2054.07920.77-.003108              3              1                    P  2      4756831011 5 5 2 8     6.0   10.0
 55 4008.972717 2.694E-26 3.818E-01.05530.059  366.52310.72-.005142              2              0                    P 14      4756631011 5 5 1 8    54.0   58.0
 53 4008.983559 2.263E-29 1.170E+00.04900.052 3092.15430.72-.005483              3              1                    P 23      4756831011 5 5 2 8    45.0   47.0
 56 4009.314415 2.809E-28 3.698E-01.04830.051 1071.73120.67-.005510              2              0                    P 24      4756231011 5 5 1 8   564.0  588.0
 52 4009.368713 1.412E-31 2.533E+00.05530.059 4545.67630.77-.005142              4              2                    P 14      4656831011 5 5 2 8    54.0   58.0
 53 4010.300496 2.847E-27 3.654E-01.04380.046 1927.33160.70-.005712              2              0                    P 32      4756231011 5 5 3 8    63.0   65.0
 52 4011.065097 8.378E-29 1.170E+00.04830.051 3187.02260.72-.005510              3              1                    P 24      4756631011 5 5 2 8    94.0   98.0
 52 4011.768683 8.872E-27 3.657E-01.04320.046 2055.17020.67-.005736              2              0                    P 33      4756231011 5 5 1 8   130.0  134.0
 55 4011.819152 1.778E-30 2.404E+00.08030.087 2047.15430.78-.002599              3              1                    P  1      4756831011 5 5 2 8     2.0    6.0
 56 4012.056006 8.034E-31 1.214E+00.05610.060 2391.08710.78-.005083              3              1                    P 13      4756831011 5 5 2 8   300.0  324.0
 54 4012.068952 5.581E-30 3.645E-01.04030.043 2909.25060.67-.005878              2              0                    P 39      4756231011 5 5 1 8   462.0  474.0
 51 4013.107665 4.863E-29 3.655E-01.03740.040 4127.95390.74-.006041              2              0                    P 46      4756231011 5 5 2 8    91.0   93.0
 55 4013.242194 3.189E-26 3.858E-01.05610.060  317.67910.73-.005083              2              0                    P 13      4756631011 5 5 1 8    50.0   54.0
 52 4013.817475 1.686E-31 2.559E+00.05610.060 4495.19050.78-.005083              4              2                    P 13      4656831011 5 5 2 8    50.0   54.0
 53 4014.010465 3.260E-29 1.180E+00.04960.053 3008.94730.73-.005454              3              1                    P 22      4756831011 5 5 2 8    43.0   45.0
 56 4014.303617 4.102E-28 3.729E-01.04900.052  986.13300.67-.005483              2              0                    P 23      4756231011 5 5 1 8   540.0  564.0
 51 4014.513656 2.301E-30 1.159E+00.04080.043 4953.09540.70-.005855              3              1                    P 38      4656231011 5 5 2 8    75.0   77.0
 54 4015.118379 1.491E-31 1.165E+00.04480.047 3838.39220.70-.005663              3              1                    P 30      4756631011 5 5 2 8   354.0  366.0
 53 4015.913232 4.880E-27 3.685E-01.04430.047 1810.87540.70-.005688              2              0                    P 31      4756231011 5 5 3 8    61.0   63.0
 52 4016.176109 1.232E-28 1.180E+00.04900.052 3099.89420.72-.005483              3              1                    P 23      4756831011 5 5 2 8    90.0   94.0
 56 4016.347569 9.328E-31 1.227E+00.05690.062 2345.01790.78-.005016              3              1                    P 12      4756831011 5 5 2 8   276.0  300.0
 55 4017.452653 3.689E-26 3.900E-01.05690.062  272.31680.74-.005016              2              0                    P 12      4756631011 5 5 1 8    46.0   50.0
 52 4017.467635 1.553E-26 3.688E-01.04380.046 1934.66690.67-.005712              2              0                    P 32      4756231011 5 5 1 8   126.0  130.0
 52 4018.202558 1.964E-31 2.587E+00.05690.062 4448.30300.78-.005016              4              2                    P 12      4656831011 5 5 2 8    46.0   50.0
 54 4018.273669 1.104E-29 3.675E-01.04080.043 2764.45840.67-.005855              2              0                    P 38      4756231011 5 5 1 8   450.0  462.0
 55 4018.683561 1.828E-30 8.132E-01.08030.087 2043.69180.78-.003557              3              1                    R  0      4756831011 5 5 2 8     6.0    2.0
 53 4018.975242 4.605E-29 1.190E+00.05030.053 2929.33610.73-.005424              3              1                    P 21      4756831011 5 5 2 8    41.0   43.0
 56 4019.232892 5.877E-28 3.762E-01.04960.053  904.07850.67-.005454              2              0                    P 22      4756231011 5 5 1 8   516.0  540.0
 51 4019.951766 1.116E-28 3.685E-01.03780.040 3953.45740.74-.006018              2              0                    P 45      4756231011 5 5 2 8    89.0   91.0
 56 4020.577813 1.057E-30 1.241E+00.05770.063 2302.48610.79-.004939              3              1                    P 11      4756831011 5 5 2 8   252.0  276.0
 54 4020.725522 2.482E-31 1.175E+00.04540.048 3727.59220.70-.005639              3              1                    P 29      4756631011 5 5 2 8   342.0  354.0
 51 4020.810961 4.519E-30 1.168E+00.04130.044 4809.65410.70-.005831              3              1                    P 37      4656231011 5 5 2 8    73.0   75.0
 52 4021.224775 1.779E-28 1.191E+00.04960.053 3016.37200.73-.005454              3              1                    P 22      4756831011 5 5 2 8    86.0   90.0
 53 4021.465026 8.214E-27 3.715E-01.04480.047 1698.01520.70-.005663              2              0                    P 30      4756231011 5 5 3 8    59.0   61.0
 55 4021.603974 4.169E-26 3.944E-01.05770.063  230.43790.75-.004939              2              0                    P 11      4756631011 5 5 1 8    42.0   46.0
 55 4022.024761 3.616E-30 9.830E-01.07570.081 2047.15430.78-.003598              3              1                    R  1      4756831011 5 5 2 8    10.0    6.0
 52 4022.523829 2.234E-31 2.617E+00.05770.063 4405.01550.79-.004939              4              2                    P 11      4656831011 5 5 2 8    42.0   46.0
 52 4023.105434 2.669E-26 3.718E-01.04430.047 1817.76880.67-.005688              2              0                    P 31      4756231011 5 5 1 8   122.0  126.0
 53 4023.877758 6.380E-29 1.201E+00.05100.054 2853.32350.74-.005392              3              1                    P 20      4756831011 5 5 2 8    39.0   41.0
 56 4024.102115 8.258E-28 3.795E-01.05030.053  825.57070.67-.005424              2              0                    P 21      4756231011 5 5 1 8   492.0  516.0
 54 4024.416288 2.145E-29 3.705E-01.04130.044 2623.31110.67-.005831              2              0                    P 37      4756231011 5 5 1 8   438.0  450.0
 56 4024.746612 1.168E-30 1.257E+00.05860.064 2263.49320.79-.004850              3              1                    P 10      4756831011 5 5 2 8   228.0  252.0
 55 4025.305130 5.274E-30 1.061E+00.07120.077 2054.07920.77-.003625              3              1                    R  2      4756831011 5 5 2 8    14.0   10.0
 55 4025.696035 4.592E-26 3.993E-01.05860.064  192.04380.75-.004850              2              0                    P 10      4756631011 5 5 1 8    38.0   42.0
 52 4026.210960 2.516E-28 1.201E+00.05030.053 2936.45910.73-.005424              3              1                    P 21      4756831011 5 5 2 8    82.0   86.0
 54 4026.269332 4.054E-31 1.185E+00.04600.049 3620.44580.70-.005614              3              1                    P 28      4756631011 5 5 2 8   330.0  342.0
 51 4026.732396 2.515E-28 3.715E-01.03820.040 3782.65470.74-.005995              2              0                    P 44      4756231011 5 5 2 8    87.0   89.0
 52 4026.781153 2.477E-31 2.650E+00.05860.064 4365.32960.79-.004850              4              2                    P 10      4656831011 5 5 2 8    38.0   42.0
 53 4026.955747 1.357E-26 3.746E-01.04540.048 1588.75510.70-.005639              2              0                    P 29      4756231011 5 5 3 8    57.0   59.0
 51 4027.043652 8.715E-30 1.178E+00.04170.044 4669.92000.70-.005807              3              1                    P 36      4656231011 5 5 2 8    71.0   73.0
 51 4028.392585 1.004E-31 2.510E+00.04650.049 5683.53510.70-.005589              4              2                    P 27      4656631011 5 5 2 8    53.0   55.0
 55 4028.524547 6.723E-30 1.108E+00.06770.074 2064.46620.76-.003650              3              1                    R  3      4756831011 5 5 2 8    18.0   14.0
 52 4028.681950 4.501E-26 3.749E-01.04480.047 1704.48020.67-.005663              2              0                    P 30      4756231011 5 5 1 8   118.0  122.0
 53 4028.717881 8.665E-29 1.212E+00.05170.055 2780.91240.74-.005359              3              1                    P 19      4756831011 5 5 2 8    37.0   39.0
 56 4028.853837 1.256E-30 1.274E+00.05950.065 2228.04070.79-.004746              3              1                    P  9      4756831011 5 5 2 8   204.0  228.0
 56 4028.911157 1.138E-27 3.828E-01.05100.054  750.61220.67-.005392              2              0                    P 20      4756631011 5 5 1 8   468.0  492.0
 55 4029.728715 4.925E-26 4.047E-01.05950.065  157.13580.75-.004746              2              0                    P  9      4756631011 5 5 1 8    34.0   38.0
