 55 1890.772475 2.252E-28 1.186E+01.04080.043 2577.10220.67-.002811              1              0                    P 38      47562310 8 5 5 1 8   150.0  154.0
 52 1891.223252 3.453E-31 2.437E+01.03900.041 5367.68800.67-.002819              2              1                    P 42      47562310 8 5 5 1 8   166.0  170.0
 53 1892.159320 3.600E-29 1.219E+01.03740.040 3932.68460.67-.002833              1              0                    P 46      47562310 8 5 5 1 8    91.0   93.0
 56 1892.653558 2.174E-30 1.205E+01.03900.041 3214.38940.67-.002819              1              0                    P 42      47562310 8 5 5 1 8   996.0 1020.0
 53 1892.950689 1.348E-31 2.438E+01.03950.042 5200.62880.67-.002817              2              1                    P 41      47562310 8 5 5 1 8    81.0   83.0
 55 1894.472707 7.200E-31 2.386E+01.04380.046 3866.27720.67-.002810              2              1                    P 32      47562310 8 5 5 1 8   126.0  130.0
 51 1894.877801 1.388E-29 1.260E+01.03480.037 5452.27330.67-.002866              1              0                    P 53      47562310 8 5 5 1 8   105.0  107.0
 52 1895.284513 1.890E-28 1.228E+01.03740.040 3947.60110.67-.002833              1              0                    P 46      47562310 8 5 5 1 8   182.0  186.0
 55 1895.301287 4.166E-28 1.194E+01.04130.044 2445.48130.67-.002810              1              0                    P 37      47562310 8 5 5 1 8   146.0  150.0
 54 1895.762546 3.575E-31 1.242E+01.03620.038 4556.38180.67-.002846              1              0                    P 49      47562310 8 5 5 1 8   582.0  594.0
 52 1896.092624 7.050E-31 2.455E+01.03950.042 5216.32610.67-.002817              2              1                    P 41      47562310 8 5 5 1 8   162.0  166.0
 53 1897.147779 7.919E-29 1.229E+01.03780.040 3766.38940.67-.002829              1              0                    P 45      47562310 8 5 5 1 8    89.0   91.0
 56 1897.411578 4.382E-30 1.214E+01.03950.042 3065.64730.67-.002817              1              0                    P 41      47562310 8 5 5 1 8   972.0  996.0
 53 1897.772368 2.696E-31 2.456E+01.03990.042 5053.34890.67-.002815              2              1                    P 40      47562310 8 5 5 1 8    79.0   81.0
 55 1898.814381 1.194E-30 2.403E+01.04430.047 3756.13750.67-.002811              2              1                    P 31      47562310 8 5 5 1 8   122.0  126.0
 55 1899.804263 7.575E-28 1.203E+01.04170.044 2317.26820.67-.002809              1              0                    P 36      47562310 8 5 5 1 8   142.0  146.0
 52 1900.294314 4.170E-28 1.237E+01.03780.040 3780.67920.67-.002829              1              0                    P 45      47562310 8 5 5 1 8   178.0  182.0
 51 1900.341948 3.611E-29 1.270E+01.03520.037 5252.11620.67-.002861              1              0                    P 52      47562310 8 5 5 1 8   103.0  105.0
 52 1900.934741 1.414E-30 2.474E+01.03990.042 5068.49220.67-.002815              2              1                    P 40      47562310 8 5 5 1 8   158.0  162.0
 54 1900.963995 8.457E-31 1.252E+01.03660.039 4375.46100.67-.002841              1              0                    P 48      47562310 8 5 5 1 8   570.0  582.0
 53 1902.109650 1.712E-28 1.238E+01.03820.040 3603.61900.67-.002826              1              0                    P 44      47562310 8 5 5 1 8    87.0   89.0
 56 1902.143353 8.680E-30 1.223E+01.03990.042 2920.37490.67-.002815              1              0                    P 40      47562310 8 5 5 1 8   948.0  972.0
 51 1902.414094 2.342E-31 2.542E+01.03700.039 6409.92360.67-.002837              2              1                    P 47      47562310 8 5 5 1 8    93.0   95.0
 53 1902.566808 5.298E-31 2.475E+01.04030.043 4909.58950.67-.002813              2              1                    P 39      47562310 8 5 5 1 8    77.0   79.0
 55 1903.129501 1.945E-30 2.420E+01.04480.047 3649.40020.67-.002813              2              1                    P 30      47562310 8 5 5 1 8   118.0  122.0
 55 1904.281282 1.354E-27 1.212E+01.04220.045 2192.46750.67-.002809              1              0                    P 35      47562310 8 5 5 1 8   138.0  142.0
 52 1905.277385 9.041E-28 1.247E+01.03820.040 3617.29500.67-.002826              1              0                    P 44      47562310 8 5 5 1 8   174.0  178.0
 52 1905.749472 2.786E-30 2.492E+01.04030.043 4924.19190.67-.002813              2              1                    P 39      47562310 8 5 5 1 8   154.0  158.0
 51 1905.778626 9.225E-29 1.280E+01.03550.038 5055.60290.67-.002856              1              0                    P 51      47562310 8 5 5 1 8   101.0  103.0
 54 1906.138386 1.965E-30 1.262E+01.03700.039 4198.12490.67-.002837              1              0                    P 47      47562310 8 5 5 1 8   558.0  570.0
 56 1906.848758 1.689E-29 1.232E+01.04030.043 2778.57730.67-.002813              1              0                    P 39      47562310 8 5 5 1 8   924.0  948.0
 53 1907.044803 3.635E-28 1.247E+01.03860.041 3444.37910.67-.002822              1              0                    P 43      47562310 8 5 5 1 8    85.0   87.0
 53 1907.333878 1.023E-30 2.493E+01.04080.043 4769.35600.67-.002811              2              1                    P 38      47562310 8 5 5 1 8    75.0   77.0
 55 1907.417946 3.112E-30 2.437E+01.04540.048 3546.06930.67-.002815              2              1                    P 29      47562310 8 5 5 1 8   114.0  118.0
 51 1907.676322 5.419E-31 2.562E+01.03740.040 6233.38530.67-.002833              2              1                    P 46      47562310 8 5 5 1 8    91.0   93.0
 55 1908.732226 2.377E-27 1.220E+01.04270.045 2071.08340.67-.002809              1              0                    P 34      47562310 8 5 5 1 8   134.0  138.0
 52 1910.233595 1.926E-27 1.256E+01.03860.041 3457.45440.67-.002822              1              0                    P 43      47562310 8 5 5 1 8   170.0  174.0
 52 1910.536685 5.391E-30 2.511E+01.04080.043 4783.43050.67-.002811              2              1                    P 38      47562310 8 5 5 1 8   150.0  154.0
 51 1911.187693 2.314E-28 1.290E+01.03590.038 4862.74110.67-.002851              1              0                    P 50      47562310 8 5 5 1 8    99.0  101.0
 54 1911.285584 4.485E-30 1.272E+01.03740.040 4024.38010.67-.002833              1              0                    P 46      47562310 8 5 5 1 8   546.0  558.0
 56 1911.527669 3.231E-29 1.241E+01.04080.043 2640.25960.67-.002811              1              0                    P 38      47562310 8 5 5 1 8   900.0  924.0
 55 1911.679598 4.894E-30 2.454E+01.04600.049 3446.14820.67-.002817              2              1                    P 28      47562310 8 5 5 1 8   110.0  114.0
 53 1911.953108 7.584E-28 1.257E+01.03900.041 3288.67570.67-.002819              1              0                    P 42      47562310 8 5 5 1 8    83.0   85.0
 53 1912.073448 1.939E-30 2.512E+01.04130.044 4632.65350.67-.002810              2              1                    P 37      47562310 8 5 5 1 8    73.0   75.0
 51 1912.910229 1.231E-30 2.583E+01.03780.040 6060.49900.67-.002829              2              1                    P 45      47562310 8 5 5 1 8    89.0   91.0
