 52 8134.425014 3.099E-29 1.703E-05.05100.054  770.96190.67-.010514              4              0                    P 20      4756631011 5 5 1 8    78.0   82.0
 56 8136.155416 1.411E-31 2.959E-05.07120.077   10.73620.74-.007193              4              0                    R  2      4756631011 5 5 1 8    84.0   60.0
 53 8137.582996 1.451E-29 1.900E-05.05310.057  559.76050.69-.010207              4              0                    P 17      4756631011 5 5 1 8    33.0   35.0
 56 8139.230671 1.844E-31 3.169E-05.06770.074   21.47200.74-.007390              4              0                    R  3      4756631011 5 5 1 8   108.0   84.0
 52 8140.561647 4.368E-29 1.774E-05.05170.055  697.62190.67-.010415              4              0                    P 19      4756631011 5 5 1 8    74.0   78.0
 56 8142.179729 2.219E-31 3.347E-05.06510.071   35.78580.74-.007563              4              0                    R  4      4756631011 5 5 1 8   132.0  108.0
 53 8143.308508 1.917E-29 1.978E-05.05380.058  497.61620.70-.010095              4              0                    P 16      4756631011 5 5 1 8    31.0   33.0
 56 8145.002463 2.518E-31 3.509E-05.06320.069   53.67720.74-.007723              4              0                    R  5      4756631011 5 5 1 8   156.0  132.0
 52 8145.006407 1.179E-31 1.964E-04.06770.074 2117.92550.74-.007390              5              1                    R  3      4756631011 5 5 1 8    18.0   14.0
 52 8146.569975 6.031E-29 1.848E-05.05240.056  627.93240.68-.010313              4              0                    P 18      4756631011 5 5 1 8    70.0   74.0
 56 8147.698745 2.731E-31 3.663E-05.06180.068   75.14530.75-.007877              4              0                    R  6      4756631011 5 5 1 8   180.0  156.0
 52 8147.994059 1.415E-31 2.071E-04.06510.071 2132.49690.74-.007563              5              1                    R  4      4756631011 5 5 1 8    22.0   18.0
 53 8148.906045 2.477E-29 2.060E-05.05450.059  439.11570.71-.009978              4              0                    P 15      4756631011 5 5 1 8    29.0   31.0
 56 8150.268448 2.850E-31 3.812E-05.06060.066  100.18960.75-.008031              4              0                    R  7      4756631011 5 5 1 8   204.0  180.0
 52 8150.850197 1.602E-31 2.168E-04.06320.069 2150.71030.74-.007723              5              1                    R  5      4756631011 5 5 1 8    26.0   22.0
 52 8152.449863 8.151E-29 1.925E-05.05310.057  561.89580.69-.010207              4              0                    P 17      4756631011 5 5 1 8    66.0   70.0
 56 8152.711445 2.877E-31 3.959E-05.05950.065  128.80910.75-.008186              4              0                    R  8      4756631011 5 5 1 8   228.0  204.0
 52 8153.574688 1.730E-31 2.259E-04.06180.068 2172.56480.75-.007877              5              1                    R  6      4756631011 5 5 1 8    30.0   26.0
 53 8154.375474 3.132E-29 2.144E-05.05530.059  384.26120.72-.009853              4              0                    P 14      4756631011 5 5 1 8    27.0   29.0
 56 8155.027609 2.818E-31 4.106E-05.05860.064  161.00280.75-.008343              4              0                    R  9      4756631011 5 5 1 8   252.0  228.0
 52 8156.167396 1.799E-31 2.348E-04.06060.066 2198.05970.75-.008031              5              1                    R  7      4756631011 5 5 1 8    34.0   30.0
 56 8157.216814 2.686E-31 4.253E-05.05770.063  196.76960.75-.008502              4              0                    R 10      4756631011 5 5 1 8   276.0  252.0
 52 8158.201179 1.078E-28 2.004E-05.05380.058  499.51460.70-.010095              4              0                    P 16      4756631011 5 5 1 8    62.0   66.0
 52 8158.628189 1.809E-31 2.435E-04.05950.065 2227.19410.75-.008186              5              1                    R  8      4756631011 5 5 1 8    38.0   34.0
 56 8159.278932 2.494E-31 4.402E-05.05690.062  236.10810.74-.008663              4              0                    R 11      4756631011 5 5 1 8   300.0  276.0
 53 8159.716661 3.867E-29 2.233E-05.05610.060  333.05470.73-.009719              4              0                    P 13      4756631011 5 5 1 8    25.0   27.0
 52 8160.956931 1.765E-31 2.521E-04.05860.064 2259.96680.75-.008343              5              1                    R  9      4756631011 5 5 1 8    42.0   38.0
 56 8161.213836 2.260E-31 4.552E-05.05610.060  279.01700.73-.008826              4              0                    R 12      4756631011 5 5 1 8   324.0  300.0
 56 8163.021399 2.000E-31 4.704E-05.05530.059  325.49480.72-.008991              4              0                    R 13      4756631011 5 5 1 8   348.0  324.0
 52 8163.153488 1.674E-31 2.608E-04.05770.063 2296.37670.75-.008502              5              1                    R 10      4756631011 5 5 1 8    46.0   42.0
 52 8163.823788 1.395E-28 2.087E-05.05450.059  440.79120.71-.009978              4              0                    P 15      4756631011 5 5 1 8    58.0   62.0
 56 8164.701495 1.731E-31 4.859E-05.05450.059  375.53980.71-.009156              4              0                    R 14      4756631011 5 5 1 8   372.0  348.0
 53 8164.929474 4.663E-29 2.325E-05.05690.062  285.49790.74-.009576              4              0                    P 12      4756631011 5 5 1 8    23.0   25.0
 52 8165.217726 1.547E-31 2.696E-04.05690.062 2336.42240.74-.008663              5              1                    R 11      4756631011 5 5 1 8    50.0   46.0
 56 8166.253996 1.466E-31 5.017E-05.05380.058  429.15010.70-.009321              4              0                    R 15      4756631011 5 5 1 8   396.0  372.0
 52 8167.149511 1.395E-31 2.784E-04.05610.060 2380.10250.73-.008826              5              1                    R 12      4756631011 5 5 1 8    54.0   50.0
 56 8167.678776 1.214E-31 5.177E-05.05310.057  486.32410.69-.009485              4              0                    R 16      4756631011 5 5 1 8   420.0  396.0
 52 8168.948708 1.228E-31 2.873E-04.05530.059 2427.41530.72-.008991              5              1                    R 13      4756631011 5 5 1 8    58.0   54.0
 52 8169.317556 1.766E-28 2.173E-05.05530.059  385.72750.72-.009853              4              0                    P 14      4756631011 5 5 1 8    54.0   58.0
 53 8170.013780 5.482E-29 2.422E-05.05770.063  241.59270.75-.009419              4              0                    P 11      4756631011 5 5 1 8    21.0   23.0
 52 8170.615184 1.057E-31 2.964E-04.05450.059 2478.35910.71-.009156              5              1                    R 14      4756631011 5 5 1 8    62.0   58.0
