 2113824.761296 2.025E-30 2.123E-07.06420.071 1157.77410.71-.021512       2 0 0 53       0 0 0 01                    R 54e     465543343910 9 811   111.0  109.0
 2113825.115322 1.878E-30 1.348E-06.06620.076 1512.63650.74-.019999       2 1 1 52       0 1 1 01                    P 46f     455553343910 9 811    91.0   93.0
 2113825.169305 8.006E-30 1.117E-07.09500.127    0.00000.69-.008556       2 0 0 53       0 0 0 01                    R  0e     466653343910 9 811     3.0    1.0
 2113826.244333 2.878E-30 2.088E-07.06500.072 1074.43060.72-.021235       2 0 0 53       0 0 0 01                    R 52e     465543343910 9 811   107.0  105.0
 2113826.543910 1.574E-30 2.210E-06.07870.108 1328.35940.67-.012362      12 1 1 0d       1 0 0 02                    P 10e     456653293910 9 811    19.0   21.0
 2113826.593625 2.377E-29 1.438E-07.08850.120    2.34130.68-.009552       2 0 0 53       0 0 0 01                    R  2e     466653343910 9 811     7.0    5.0
 2113826.649555 1.048E-30 2.271E-06.07130.095 1585.59040.71-.016469       3 0 0 52       1 0 0 01                    P 22e     456653343910 9 811    43.0   45.0
 2113827.212865 2.139E-30 1.311E-06.06630.077 1475.42300.75-.019865       2 1 1 52       0 1 1 01                    P 45e     455553343910 9 811    89.0   91.0
 2113827.611681 4.026E-30 2.055E-07.06560.073  994.19130.73-.020952       2 0 0 53       0 0 0 01                    R 50e     465553343910 9 811   103.0  101.0
 2313827.715080 1.400E-30 1.483E-06.07550.103   67.00570.67-.014078       0 4 4 51       0 0 0 01                    R 13e     466653293910 9 811    29.0   27.0
 2113827.908648 3.865E-29 1.528E-07.08490.116    7.80430.67-.010683       2 0 0 53       0 0 0 01                    R  4e     466653343910 9 811    11.0    9.0
 2313827.927000 1.049E-30 1.513E-06.08080.111   20.61800.67-.012048       2 0 0 52       0 0 0 01                    R  7e     466653293910 9 811    17.0   15.0
 2313828.112110 1.497E-30 1.560E-06.07480.102   77.31350.68-.014348       0 4 4 51       0 0 0 01                    R 14e     466653293910 9 811    31.0   29.0
 2313828.395620 1.147E-30 1.524E-06.07970.109   26.50870.67-.012431       2 0 0 52       0 0 0 01                    R  8e     466653293910 9 811    19.0   17.0
 2313828.486480 1.442E-30 1.490E-06.07420.101   88.35750.68-.014608       0 4 4 51       0 0 0 01                    R 15e     466653293910 9 811    33.0   31.0
 2113828.552321 1.356E-30 2.245E-06.08080.111 1313.52210.67-.013478       3 0 0 53       1 0 0 02                    P  8e     456653343910 9 811    15.0   17.0
 2313828.834470 1.234E-30 1.532E-06.07870.108   33.13560.67-.012786       2 0 0 52       0 0 0 01                    R  9e     466653293910 9 811    21.0   19.0
 2313828.838190 1.448E-30 1.494E-06.07370.100  100.13740.68-.014858       0 4 4 51       0 0 0 01                    R 16e     466653293910 9 811    35.0   33.0
