 21  600.492930 8.197E-30 1.306E-01.06800.084 4805.30750.74-.000674       1 2 2 12       0 3 3 11                    R 35f     3666632429 9 9 711    73.0   71.0
 21  600.507841 3.157E-27 8.227E-01.06730.080 3980.51010.75-.000706       3 0 0 03       2 1 1 02                    Q 40f     3666632429 9 9 711    81.0   81.0
 21  600.526294 3.191E-30 8.077E-01.05150.063 5569.97310.60-.000680       0 4 4 01       0 3 3 01                    P 95e     3744432429 9 9 711   189.0  191.0
 21  600.584984 7.014E-30 8.084E-05.06370.070 3414.58430.72-.000903       0 4 4 01       1 1 1 01                    Q 58f     3655532429 9 9 711   117.0  117.0
 21  600.586761 2.690E-28 5.490E-01.06400.070 4472.40280.72-.000650       2 2 2 03       2 1 1 03                    P 57e     3655532429 9 9 711   113.0  115.0
 21  600.601962 1.981E-30 9.646E-06.06810.084 3134.53160.74-.000743       1 3 3 02       2 0 0 02                    R 34e     3666632429 9 9 711    71.0   69.0
 21  600.602064 1.063E-30 1.939E+00.07120.095 5689.98940.72-.000602       3 0 0 14       2 1 1 13                    Q 23f     3666632429 9 9 711    47.0   47.0
 21  600.633474 5.741E-28 1.213E-01.07460.101 3752.53700.69-.000117       1 1 1 12       0 2 2 11                    R 15e     3666632429 9 9 711    33.0   31.0
 21  600.635041 3.829E-28 7.482E-01.06650.077 4414.29910.74-.000683       1 1 1 12       1 0 0 12                    P 45e     4665632429 9 9 711    89.0   91.0
 21  600.653064 1.162E-30 1.955E+00.07200.096 5654.95620.71-.000588       3 0 0 14       2 1 1 13                    Q 21f     3666632429 9 9 711    43.0   43.0
 21  600.654799 1.830E-30 5.195E-01.06420.070 5484.00510.73-.000652       1 2 2 12       1 1 1 12                    P 56e     3655532429 9 9 711   111.0  113.0
 21  600.676591 6.396E-29 1.352E-01.06550.074 4456.41890.74-.000902       3 0 0 02       2 1 1 01                    R 49e     3665632429 9 9 711   101.0   99.0
 21  600.683934 2.717E-29 9.547E-01.08220.112 4612.95210.68-.001211       4 0 0 04       3 1 1 03                    P  7e     3666632429 9 9 711    13.0   15.0
 21  600.694531 1.011E-26 5.598E-01.06080.066 3766.85070.69-.000645       1 2 2 02       1 1 1 02                    P 68f     4755532429 9 9 711   135.0  137.0
 21  600.699035 1.240E-30 1.970E+00.07300.098 5623.03450.70-.000573       3 0 0 14       2 1 1 13                    Q 19f     3666632429 9 9 711    39.0   39.0
 21  600.708578 2.822E-30 2.366E-01.07350.099 5006.98720.70-.000191       2 1 1 13       1 2 2 12                    R 17e     3666632429 9 9 711    37.0   35.0
 21  600.732632 1.126E-28 1.124E-01.06610.075 4289.54600.74-.000861       2 2 2 02       1 3 3 01                    R 46f     3665632429 9 9 711    95.0   93.0
 21  600.740111 1.288E-30 1.982E+00.07400.100 5594.22510.70-.000558       3 0 0 14       2 1 1 13                    Q 17f     3666632429 9 9 711    35.0   35.0
 21  600.763412 1.065E-28 1.600E+00.08220.112 4438.06330.68-.001211       4 0 0 05       3 1 1 04                    P  7e     3666632429 9 9 711    13.0   15.0
 21  600.770071 1.808E-25 4.507E-01.05330.063 3186.95410.62-.000671       0 1 1 01       0 0 0 01                    P 90e     3745432429 9 9 711   179.0  181.0
 21  600.772721 4.090E-27 8.312E-01.06760.082 3918.77270.75-.000695       3 0 0 03       2 1 1 02                    Q 38f     3666632429 9 9 711    77.0   77.0
 21  600.776415 1.300E-30 1.994E+00.07520.102 5568.52870.69-.000541       3 0 0 14       2 1 1 13                    Q 15f     3666632429 9 9 711    31.0   31.0
 21  600.801113 2.346E-29 3.604E-05.06610.075 2956.98060.74-.000842       0 4 4 01       1 1 1 01                    Q 47e     3665632429 9 9 711    95.0   95.0
 21  600.802210 6.817E-27 2.433E-01.07050.093 3476.16370.72-.000413       2 2 2 03       1 3 3 02                    R 24f     3666632429 9 9 711    51.0   49.0
 21  600.808059 1.270E-30 2.004E+00.07660.104 5545.94570.68-.000523       3 0 0 14       2 1 1 13                    Q 13f     3666632429 9 9 711    27.0   27.0
 21  600.835143 1.194E-30 2.012E+00.07820.107 5526.47660.68-.000504       3 0 0 14       2 1 1 13                    Q 11f     3666632429 9 9 711    23.0   23.0
 21  600.842564 3.760E-27 7.203E-01.08800.120 3344.03610.70-.001269       3 0 0 03       2 1 1 02                    P  3e     3666632429 9 9 711     5.0    7.0
 21  600.843684 2.436E-30 4.731E-01.07740.105 5099.10280.680.000050       4 1 1 05       3 2 2 04                    R 11f     3666632429 9 9 711    25.0   23.0
 21  600.857752 1.072E-30 2.020E+00.08010.109 5510.12190.68-.000481       3 0 0 14       2 1 1 13                    Q  9f     3666632429 9 9 711    19.0   19.0
 21  600.870106 1.913E-30 8.912E-01.05750.065 5654.46730.66-.000653       1 4 4 02       1 3 3 02                    P 78f     3655532429 9 9 711   155.0  157.0
