 21 4900.017520 3.519E-29 1.047E+00.07130.095 3990.86250.72-.005019       5 0 0 15       3 0 0 04                    R 22e     566663342910 9 711    47.0   45.0
 21 4900.024214 2.626E-29 7.883E-01.07620.103 3893.41400.68-.004165       4 2 2 14       2 2 2 03                    R 13f     566663342910 9 711    29.0   27.0
 21 4900.025558 6.597E-30 9.443E-03.07620.104 3252.62400.68-.004581       4 1 1 14       2 1 1 03                    Q 13e     566663342910 9 711    27.0   27.0
 21 4900.040801 1.289E-29 2.379E-02.08080.111 3209.71150.68-.004102       4 1 1 14       2 1 1 03                    Q  8f     566663342910 9 711    17.0   17.0
 21 4900.046188 4.425E-27 6.051E-01.06590.074 3032.60550.74-.006462       3 1 1 12       1 1 1 01                    P 49e     566563342910 9 711    97.0   99.0
 21 4900.073517 5.192E-27 2.685E-01.06630.077 2814.86810.74-.006318       2 3 3 12       0 3 3 01                    P 45e     566563342910 9 711    89.0   91.0
 21 4900.133723 8.513E-30 1.301E-02.07780.107 3233.07540.68-.004408       4 1 1 14       2 1 1 03                    Q 11e     566663342910 9 711    23.0   23.0
 21 4900.198304 1.790E-29 4.080E-02.08340.114 3197.94160.68-.003850       4 1 1 14       2 1 1 03                    Q  6f     566663342910 9 711    13.0   13.0
 21 4900.224514 1.116E-29 1.906E-02.07970.109 3216.65390.68-.004212       4 1 1 14       2 1 1 03                    Q  9e     566663342910 9 711    19.0   19.0
 21 4900.231590 1.862E-30 1.297E-03.07130.095 3200.09960.71-.004552       4 0 0 11       0 1 1 11                    P 22e     566663342910 9 711    43.0   45.0
 21 4900.243902 8.358E-29 5.421E-01.07060.094 3677.49530.72-.005551       3 3 3 12       1 3 3 01                    P 24f     466663342910 9 711    47.0   49.0
 21 4900.288004 2.632E-30 1.460E-02.07220.097 3606.92160.71-.006265       2 2 2 23       1 3 3 01                    P 20f     466663342910 9 711    39.0   41.0
 21 4900.297964 1.510E-29 3.062E-02.08200.112 3203.35990.68-.003982       4 1 1 14       2 1 1 03                    Q  7e     566663342910 9 711    15.0   15.0
 21 4900.313823 2.713E-29 8.565E-02.08660.118 3189.31010.69-.003539       4 1 1 14       2 1 1 03                    Q  4f     566663342910 9 711     9.0    9.0
 21 4900.322627 1.303E-30 1.271E+00.06850.087 4775.63980.74-.005702       3 1 1 22       1 1 1 11                    R 31f     466663342910 9 711    65.0   63.0
 21 4900.342729 2.348E-28 5.245E-01.07780.107 3292.45090.68-.005008       3 3 3 13       1 3 3 02                    P 11e     466663342910 9 711    21.0   23.0
 21 4900.354105 2.171E-29 5.715E-02.08490.116 3193.19370.69-.003703       4 1 1 14       2 1 1 03                    Q  5e     566663342910 9 711    11.0   11.0
