 11 4800.925732 8.007E-26 3.235E-02.04000.333 1789.04280.55-.003000          0 1 1          0 0 0  7  6  2        8  8  1      464420838333712754    45.0   51.0
 11 4800.930620 2.669E-26 3.235E-02.03200.333 1789.04280.55-.003000          0 1 1          0 0 0  7  6  1        8  8  0      464223838333712754    15.0   17.0
 11 4800.996149 9.789E-25 2.028E-03.08800.352  704.21410.640.008800          0 3 0          0 0 0  7  2  5        7  1  6      554523833333712754    45.0   45.0
 11 4801.243658 5.876E-28 4.455E-01.07220.298 3162.25890.62-.008160          0 2 1          0 1 0  9  1  8       10  3  7      434223837294713152    19.0   21.0
 11 4801.269103 2.341E-29 2.764E-01.01210.265 3766.38720.05-.018330          1 1 0          0 0 0 11 11  1       12 12  0      434233837294713152    23.0   25.0
 11 4801.269103 7.023E-29 2.764E-01.01210.265 3766.38720.05-.018340          1 1 0          0 0 0 11 11  0       12 12  1      434233837294713152    69.0   75.0
 11 4801.271964 1.994E-30 2.972E-05.05680.250 2426.19650.62-.003020          0 0 1          0 0 0 13 10  3       13  4 10      432230837260713049    27.0   27.0
 11 4801.296089 7.066E-28 1.449E-04.06450.298 1718.71880.62-.029260          1 1 0          0 0 0 10  2  9       10  5  6      434223837294713152    63.0   63.0
 11 4802.479397 1.124E-28 3.847E-02.05700.298 3224.54660.56-.002750          0 4 0          0 1 0  9  5  4       10  4  7      434233837294713152    57.0   63.0
 11 4802.713229 1.717E-25 1.183E-03.08240.371  661.54890.64-.003000          0 3 0          0 0 0  5  4  2        6  3  3      468620833333712754    11.0   13.0
 11 4802.863591 5.833E-30 4.886E-07.07080.281 1327.11760.690.001380          1 0 0          0 0 0 11  8  4       11  1 11      432230837360713049    23.0   23.0
 11 4803.010615 9.491E-29 3.364E-05.04720.315 1810.58790.720.003570          1 1 0          0 0 0  9  4  5        9  7  2      434243837265713152    57.0   57.0
 11 4803.363757 5.936E-30 8.978E-03.01630.250 3391.1308-.04-.002040          0 4 0          0 1 0 14  0 14       13  1 13      432230837294713152    29.0   27.0
 11 4803.408438 1.291E-28 1.276E-03.05000.333 2495.16580.42-.003110          0 4 0          0 1 0  9  1  8        8  2  7      434233837294713152    57.0   51.0
 11 4803.497570 9.150E-25 8.232E-03.07700.333 1006.11590.42-.015500          1 1 0          0 0 0  7  0  7        8  3  6      564423837233712754    45.0   51.0
 11 4803.520655 2.928E-28 5.007E-05.07300.333 1411.64190.66-.015910          0 1 1          0 0 0  8  2  7        8  6  2      464223838394713152    17.0   17.0
 11 4803.541192 1.535E-29 1.955E-04.02610.208 2660.94600.66-.005750          0 0 1          0 0 0 16  5 11       16  1 16      434233837265713049    99.0   99.0
 11 4803.554131 2.358E-29 3.209E-06.08210.333 1590.69010.73-.002990          0 1 1          0 0 0  8  3  5        8  7  2      464243838394713152    51.0   51.0
 11 4803.579554 2.297E-30 2.455E-04.03980.221 2872.58050.480.008450          0 2 0          0 0 0 16  8  8       15  3 13      432230837260713049    33.0   31.0
 11 4803.652235 1.777E-29 8.960E-03.01630.250 3391.1262-.04-.002120          0 4 0          0 1 0 14  1 14       13  0 13      434233837294713152    87.0   81.0
 11 4803.715073 4.802E-29 1.290E-04.04560.235 2327.91400.500.003300          0 0 1          0 0 0 15  6 10       14  2 13      434233837260713049    93.0   87.0
 11 4803.984911 4.407E-25 1.432E-01.07100.281 1813.22340.41-.007000          0 1 1          0 0 0 10  1  9       11  3  8      464723838333712754    63.0   69.0
 11 4804.426380 2.103E-30 1.418E-07.06000.298 1446.12830.570.000000          1 1 0          0 0 0  8  3  6       10  3  8     q4322308079917122 0    51.0   63.0
 11 4804.428230 1.900E-29 1.022E-01.06640.298 3565.00350.62-.029840          2 0 0          0 1 0  9  3  7       10  6  4      434233837294713152    19.0   21.0
 11 4804.680762 9.048E-26 1.076E-01.05530.315 1810.58330.49-.008000          0 1 1          0 0 0  8  5  4        9  7  3      466521838333712754    17.0   19.0
 11 4804.930948 3.483E-30 1.204E-07.06460.315 1282.91910.600.000000          1 1 0          0 0 0  7  3  4        9  3  6     q4322308079917122 0    45.0   57.0
 11 4805.193540 2.488E-30 1.089E-02.08700.456 3317.21060.720.001410          0 5 0          0 2 0  3  3  1        2  2  0      432230837294713152     7.0    5.0
 11 4805.251770 2.922E-29 2.155E-01.07610.281 3650.50900.680.006790          1 2 0          0 1 0 10  4  6       11  5  7      434233837294713152    21.0   23.0
