 6113847.285921 3.552E-26 0.000E+00.05980.075    0.00000.75-.027695                                                            34443290785217 1 7     0.0    0.0
 6113847.398167 1.799E-26 0.000E+00.05980.075    0.00000.75-.027695                                                            33443290785217 1 7     0.0    0.0
 6113847.590792 5.985E-26 0.000E+00.05980.075    0.00000.75-.027695                                                            35443290785217 1 7     0.0    0.0
 6113847.672313 3.301E-26 0.000E+00.05980.075    0.00000.75-.027695                                                            34443290785217 1 7     0.0    0.0
 6113847.914866 5.926E-26 0.000E+00.05980.075    0.00000.75-.027696                                                            35443290785217 1 7     0.0    0.0
 6113848.060729 4.832E-26 0.000E+00.05980.075    0.00000.75-.027696                                                            34443290785217 1 7     0.0    0.0
 6113848.536856 3.031E-26 0.000E+00.05980.075    0.00000.75-.027697                                                            34443290785217 1 7     0.0    0.0
 6113848.880028 1.086E-26 0.000E+00.05980.075    0.00000.75-.027698                                                            33443290785217 1 7     0.0    0.0
 6113848.918984 4.088E-26 0.000E+00.05980.075    0.00000.75-.027698                                                            34443290785217 1 7     0.0    0.0
 6113848.954825 9.219E-27 0.000E+00.05980.075    0.00000.75-.027698                                                            33443290785217 1 7     0.0    0.0
 6113849.164209 4.034E-26 0.000E+00.05980.075    0.00000.75-.027698                                                            34443290785217 1 7     0.0    0.0
 6113849.190831 1.526E-26 0.000E+00.05980.075    0.00000.75-.027698                                                            33443290785217 1 7     0.0    0.0
 6113849.969562 9.104E-26 0.000E+00.05980.075    0.00000.75-.027700                                                            35443290785217 1 7     0.0    0.0
 6113850.018515 4.194E-26 0.000E+00.05980.075    0.00000.75-.027700                                                            34443290785217 1 7     0.0    0.0
 6113850.775938 2.529E-26 0.000E+00.05980.075    0.00000.75-.027702                                                            34443290785217 1 7     0.0    0.0
 6113851.613381 1.282E-26 0.000E+00.05980.075    0.00000.75-.027703                                                            33443290785217 1 7     0.0    0.0
 6113851.659358 3.372E-26 0.000E+00.05980.075    0.00000.75-.027703                                                            34443290785217 1 7     0.0    0.0
 6113854.289808 7.414E-26 0.000E+00.05980.075    0.00000.75-.027709                                                            35443290785217 1 7     0.0    0.0
 6113855.274237 3.363E-26 0.000E+00.05980.075    0.00000.75-.027711                                                            34443290785217 1 7     0.0    0.0
 6113855.428913 2.035E-26 0.000E+00.05980.075    0.00000.75-.027711                                                            33443290785217 1 7     0.0    0.0
 6113855.474534 4.006E-26 0.000E+00.05980.075    0.00000.75-.027711                                                            34443290785217 1 7     0.0    0.0
 6113866.772882 8.459E-27 0.000E+00.05980.075    0.00000.75-.027734                                                            33443290785217 1 7     0.0    0.0
 6113866.824715 5.536E-26 0.000E+00.05980.075    0.00000.75-.027734                                                            35443290785217 1 7     0.0    0.0
 6113866.858394 3.291E-26 0.000E+00.05980.075    0.00000.75-.027734                                                            34443290785217 1 7     0.0    0.0
 6113878.889633 6.116E-26 0.000E+00.05980.075    0.00000.75-.027758                                                            35443290785217 1 7     0.0    0.0
 6113878.946546 2.748E-26 0.000E+00.05980.075    0.00000.75-.027758                                                            34443290785217 1 7     0.0    0.0
 6113879.449971 3.772E-26 0.000E+00.05980.075    0.00000.75-.027759                                                            34443290785217 1 7     0.0    0.0
 6113879.483404 9.628E-27 0.000E+00.05980.075    0.00000.75-.027759                                                            33443290785217 1 7     0.0    0.0
 6113885.869628 7.638E-27 0.000E+00.05980.075    0.00000.75-.027772                                                            33443290785217 1 7     0.0    0.0
 6113885.920712 2.670E-26 0.000E+00.05980.075    0.00000.75-.027772                                                            34443290785217 1 7     0.0    0.0
 6113885.958328 4.630E-26 0.000E+00.05980.075    0.00000.75-.027772                                                            34443290785217 1 7     0.0    0.0
 6113886.000370 2.828E-26 0.000E+00.05980.075    0.00000.75-.027772                                                            34443290785217 1 7     0.0    0.0
 6113886.745413 3.083E-26 0.000E+00.05980.075    0.00000.75-.027773                                                            34443290785217 1 7     0.0    0.0
 6113886.799354 3.277E-26 0.000E+00.05980.075    0.00000.75-.027774                                                            34443290785217 1 7     0.0    0.0
 6113886.865222 1.905E-26 0.000E+00.05980.075    0.00000.75-.027774                                                            33443290785217 1 7     0.0    0.0
 6113889.242080 7.412E-27 0.000E+00.05980.075    0.00000.75-.027778                                                            33443290785217 1 7     0.0    0.0
 6113889.278262 4.604E-26 0.000E+00.05980.075    0.00000.75-.027779                                                            34443290785217 1 7     0.0    0.0
 6113889.336308 1.689E-26 0.000E+00.05980.075    0.00000.75-.027779                                                            33443290785217 1 7     0.0    0.0
 6113889.389858 2.032E-26 0.000E+00.05980.075    0.00000.75-.027779                                                            33443290785217 1 7     0.0    0.0
 6113889.432198 4.539E-26 0.000E+00.05980.075    0.00000.75-.027779                                                            34443290785217 1 7     0.0    0.0
 6113889.480740 1.554E-26 0.000E+00.05980.075    0.00000.75-.027779                                                            33443290785217 1 7     0.0    0.0
 6113889.509233 3.404E-26 0.000E+00.05980.075    0.00000.75-.027779                                                            34443290785217 1 7     0.0    0.0
 6113891.041089 8.310E-27 0.000E+00.05980.075    0.00000.75-.027782                                                            33443290785217 1 7     0.0    0.0
 6113891.082757 3.037E-26 0.000E+00.05980.075    0.00000.75-.027782                                                            34443290785217 1 7     0.0    0.0
 6113891.128007 3.268E-26 0.000E+00.05980.075    0.00000.75-.027782                                                            34443290785217 1 7     0.0    0.0
 6113893.853436 3.191E-26 0.000E+00.05980.075    0.00000.75-.027788                                                            34443290785217 1 7     0.0    0.0
 6113894.561009 4.826E-26 0.000E+00.05980.075    0.00000.75-.027789                                                            34443290785217 1 7     0.0    0.0
 6113894.598915 3.132E-26 0.000E+00.05980.075    0.00000.75-.027789                                                            34443290785217 1 7     0.0    0.0
 6113914.889291 4.969E-26 0.000E+00.05980.075    0.00000.75-.027830                                                            34443290785217 1 7     0.0    0.0
 6113914.980035 2.516E-26 0.000E+00.05980.075    0.00000.75-.027830                                                            34443290785217 1 7     0.0    0.0
 6113915.007883 2.138E-26 0.000E+00.05980.075    0.00000.75-.027830                                                            33443290785217 1 7     0.0    0.0
 6113918.251271 1.126E-26 0.000E+00.05980.075    0.00000.75-.027837                                                            33443290785217 1 7     0.0    0.0
