 61  650.071985 7.665E-32 8.587E-07.05300.070 3121.70650.64-.001300    0 2 0 0 1E     0 0 0 2 1F2   11F2 49        10F1  4     434332453638 7 1 7    69.0   63.0
 61  650.108203 2.391E-33 1.117E-08.05600.074 2902.40090.69-.001300    0 2 0 0 1E     0 0 0 2 1F2    9F1 44         8F2  2     354332453638 7 1 7    57.0   51.0
 61  650.256863 3.711E-31 5.041E-06.04800.068 3178.38600.64-.001301    0 0 1 0 1F2    0 0 0 2 1F2   12F2 47        11F1  1     434332453638 7 1 7    75.0   69.0
 61  650.450645 9.660E-31 7.855E-06.04900.068 3177.80540.64-.001301    0 0 1 0 1F2    0 0 0 2 1F2   12A1 17        11A2  1     334332453638 7 1 7   125.0  115.0
 61  650.464976 3.913E-31 5.310E-06.04800.068 3178.05830.64-.001301    0 0 1 0 1F2    0 0 0 2 1F2   12F1 46        11F2  1     434332453638 7 1 7    75.0   69.0
 61  650.580428 4.754E-32 9.595E-07.04800.068 3259.66770.64-.001301    0 2 0 0 1E     0 0 0 2 1A1   12F2 57        11F1  7     434332453638 7 1 7    75.0   69.0
 61  650.856264 3.542E-34 7.211E-09.04800.068 3261.28590.64-.001302    0 2 0 0 1E     0 0 0 2 1A1   12F1 55        11F2  7     434332453638 7 1 7    75.0   69.0
 61  650.929002 2.076E-30 3.173E-04.04400.057 3805.91720.58-.001302    0 1 0 0 1E     0 0 0 1 1F2   23F1 27        22F2  1     333333574732 3 3 3   141.0  135.0
 61  651.400440 2.788E-33 3.895E-08.04800.068 3183.50730.64-.001303    0 0 1 0 1F2    0 0 0 2 1F2   12F2 48        11F1  3     334332453638 7 1 7    75.0   69.0
 61  651.432139 1.396E-30 2.137E-04.04400.057 3805.92630.58-.001303    0 1 0 0 1E     0 0 0 1 1F2   23F2 26        22F1  1     333333574732 3 3 3   141.0  135.0
 61  651.629724 3.356E-34 4.689E-09.04800.068 3183.36870.64-.001303    0 0 1 0 1F2    0 0 0 2 1F2   12F1 47        11F2  2     344332453638 7 1 7    75.0   69.0
 61  651.639908 1.282E-30 2.616E-05.04800.068 3261.28590.64-.001303    0 2 0 0 1E     0 0 0 2 1A1   12F1 56        11F2  7     434332453638 7 1 7    75.0   69.0
 61  652.099403 5.085E-32 2.366E-07.05600.074 2900.40990.69-.001304    0 2 0 0 1E     0 0 0 2 1F2    9F1 44         8F2  1     354332453638 7 1 7    57.0   51.0
 61  652.118584 1.043E-31 1.201E-06.05300.070 3126.21440.64-.001304    0 2 0 0 1E     0 0 0 2 1E    11F1 52        10F2  4     334332453638 7 1 7    69.0   63.0
 61  652.148816 1.498E-33 2.097E-08.04800.068 3183.50730.64-.001304    0 0 1 0 1F2    0 0 0 2 1F2   12F2 49        11F1  3     344332453638 7 1 7    75.0   69.0
 61  652.202296 1.996E-33 2.793E-08.04800.068 3183.36870.64-.001304    0 0 1 0 1F2    0 0 0 2 1F2   12F1 48        11F2  2     444332453638 7 1 7    75.0   69.0
 61  652.292185 2.034E-29 1.881E-03.04400.057 3806.84860.58-.001305    0 1 0 0 1E     0 0 0 1 1F2   23A2  9        22A1  2     333333574732 3 3 3   235.0  225.0
 61  652.336980 1.003E-32 7.078E-08.05000.074 2902.56640.69-.001305    0 2 0 0 1E     0 0 0 2 1F2    9E  28         8E   1     454332453638 7 1 7    38.0   34.0
 61  652.456801 3.506E-31 1.070E-05.04000.068 3260.20970.64-.001305    0 2 0 0 1E     0 0 0 2 1A1   12E  38        11E   4     334332453638 7 1 7    50.0   46.0
