 4113109.825780 1.961E-28 7.226E-07.07990.103   65.36140.72-.010839        2 0 0 5        0 0 0 0                    R 12e     3455431410 5 3 3 3   243.0  225.0
 4113109.854090 1.408E-28 7.227E-07.07290.091  272.28280.75-.012433        2 0 0 5        0 0 0 0                    R 25e     3455431410 5 3 3 3   477.0  459.0
 4113110.078580 2.001E-28 7.241E-07.07910.102   76.25420.72-.011015        2 0 0 5        0 0 0 0                    R 13e     3455431410 5 3 3 3   261.0  243.0
 4113110.102370 1.502E-28 7.239E-07.07330.092  251.34320.74-.012347        2 0 0 5        0 0 0 0                    R 24e     3455431410 5 3 3 3   459.0  441.0
 4113110.289580 2.024E-28 7.252E-07.07830.101   87.98450.72-.011179        2 0 0 5        0 0 0 0                    R 14e     3455431410 5 3 3 3   279.0  261.0
 4113110.308940 1.594E-28 7.250E-07.07360.093  231.24040.74-.012257        2 0 0 5        0 0 0 0                    R 23e     3455431410 5 3 3 3   441.0  423.0
 4113110.458810 2.029E-28 7.261E-07.07770.100  100.55250.73-.011332        2 0 0 5        0 0 0 0                    R 15e     3455431410 5 3 3 3   297.0  279.0
 4113110.473800 1.681E-28 7.257E-07.07410.094  211.97450.73-.012163        2 0 0 5        0 0 0 0                    R 22e     3455431410 5 3 3 3   423.0  405.0
 4113110.586250 2.018E-28 7.267E-07.07700.099  113.95800.73-.011474        2 0 0 5        0 0 0 0                    R 16e     3455431410 5 3 3 3   315.0  297.0
 4113110.586779 1.991E-28 7.270E-07.07650.098  128.20090.73-.011607        2 0 0 5        0 0 0 0                    R 17e     0455431310 5 3 3 3   333.0  315.0
 4113110.596920 1.761E-28 7.263E-07.07450.094  193.54550.73-.012064        2 0 0 5        0 0 0 0                    R 21e     3455431410 5 3 3 3   405.0  387.0
 4113110.678300 1.834E-28 7.268E-07.07490.095  175.95360.73-.011960        2 0 0 5        0 0 0 0                    R 20e     3455431410 5 3 3 3   387.0  369.0
 4113110.715810 1.951E-28 7.272E-07.07590.097  143.28120.73-.011732        2 0 0 5        0 0 0 0                    R 18e     0455431310 5 3 3 3   351.0  333.0
 4113110.717980 1.898E-28 7.271E-07.07540.096  159.19880.73-.011849        2 0 0 5        0 0 0 0                    R 19e     3455431410 5 3 3 3   369.0  351.0
 4113259.989101 1.058E-28 6.894E-07.07250.090  316.67170.76-.013848        6 0 0 3        0 0 0 0                    P 27e     0455431310 5 3 3 3   477.0  495.0
 4113261.765679 1.130E-28 6.858E-07.07290.091  294.05890.75-.013780        6 0 0 3        0 0 0 0                    P 26e     0455431310 5 3 3 3   459.0  477.0
 4113263.495359 1.199E-28 6.816E-07.07330.092  272.28280.74-.013708        6 0 0 3        0 0 0 0                    P 25e     0455431310 5 3 3 3   441.0  459.0
 4113265.196150 1.267E-28 6.780E-07.07360.093  251.34320.74-.013631        6 0 0 3        0 0 0 0                    P 24e     0455431310 5 3 3 3   423.0  441.0
 4113266.841322 1.329E-28 6.742E-07.07410.094  231.24040.73-.013548        6 0 0 3        0 0 0 0                    P 23e     0455431310 5 3 3 3   405.0  423.0
 4113268.478577 1.386E-28 6.700E-07.07450.094  211.97450.73-.013458        6 0 0 3        0 0 0 0                    P 22e     0455431310 5 3 3 3   387.0  405.0
 4113270.074116 1.435E-28 6.653E-07.07490.095  193.54550.73-.013362        6 0 0 3        0 0 0 0                    P 21e     0455431310 5 3 3 3   369.0  387.0
 4113271.650330 1.474E-28 6.596E-07.07540.096  175.95360.73-.013258        6 0 0 3        0 0 0 0                    P 20e     3455431410 5 3 3 3   351.0  369.0
 4113273.176760 1.504E-28 6.541E-07.07590.097  159.19880.73-.013144        6 0 0 3        0 0 0 0                    P 19e     3455431410 5 3 3 3   333.0  351.0
 4113274.664730 1.523E-28 6.485E-07.07650.098  143.28120.73-.013021        6 0 0 3        0 0 0 0                    P 18e     3455431410 5 3 3 3   315.0  333.0
 4113276.114220 1.529E-28 6.418E-07.07700.099  128.20090.73-.012887        6 0 0 3        0 0 0 0                    P 17e     3455431410 5 3 3 3   297.0  315.0
 4113277.525240 1.522E-28 6.345E-07.07770.100  113.95800.73-.012741        6 0 0 3        0 0 0 0                    P 16e     3455431410 5 3 3 3   279.0  297.0
 4113278.897880 1.502E-28 6.272E-07.07830.101  100.55250.72-.012581        6 0 0 3        0 0 0 0                    P 15e     3455431410 5 3 3 3   261.0  279.0
 4113280.232230 1.466E-28 6.187E-07.07910.102   87.98450.72-.012405        6 0 0 3        0 0 0 0                    P 14e     3455431410 5 3 3 3   243.0  261.0
 4113281.528470 1.419E-28 6.110E-07.07990.103   76.25420.72-.012212        6 0 0 3        0 0 0 0                    P 13e     3455431410 5 3 3 3   225.0  243.0
 4113282.786840 1.357E-28 6.025E-07.08090.104   65.36140.72-.012000        6 0 0 3        0 0 0 0                    P 12e     3455431410 5 3 3 3   207.0  225.0
 4113283.835217 1.282E-28 5.941E-07.08200.105   55.30640.72-.011766        6 0 0 3        0 0 0 0                    P 11e     0455431310 5 3 3 3   189.0  207.0
 4113285.191230 1.197E-28 5.864E-07.08330.106   46.08910.72-.011507        6 0 0 3        0 0 0 0                    P 10e     3455431410 5 3 3 3   171.0  189.0
 4113286.156759 1.102E-28 5.792E-07.08460.107   37.70960.72-.011220        6 0 0 3        0 0 0 0                    P  9e     0455431310 5 3 3 3   153.0  171.0
 4113300.402269 1.058E-28 5.198E-07.08570.108   23.46410.71-.010410        6 0 0 3        0 0 0 0                    R  7e     0455431310 5 3 3 3   153.0  135.0
 4113301.112430 1.174E-28 5.334E-07.08460.107   30.16790.72-.010699        6 0 0 3        0 0 0 0                    R  8e     3455431410 5 3 3 3   171.0  153.0
 4113301.432037 1.282E-28 5.465E-07.08330.106   37.70960.72-.010964        6 0 0 3        0 0 0 0                    R  9e     0455431310 5 3 3 3   189.0  171.0
 4113302.059190 1.379E-28 5.595E-07.08200.105   46.08910.72-.011206        6 0 0 3        0 0 0 0                    R 10e     3455431410 5 3 3 3   207.0  189.0
 4113302.476250 1.466E-28 5.721E-07.08090.104   55.30640.72-.011428        6 0 0 3        0 0 0 0                    R 11e     3455431410 5 3 3 3   225.0  207.0
 4113302.855350 1.537E-28 5.834E-07.07990.103   65.36140.72-.011633        6 0 0 3        0 0 0 0                    R 12e     3455431410 5 3 3 3   243.0  225.0
 4113303.196210 1.598E-28 5.952E-07.07910.102   76.25420.72-.011823        6 0 0 3        0 0 0 0                    R 13e     3455431410 5 3 3 3   261.0  243.0
 4113303.498660 1.641E-28 6.055E-07.07830.101   87.98450.72-.011999        6 0 0 3        0 0 0 0                    R 14e     3455431410 5 3 3 3   279.0  261.0
 4113303.762600 1.671E-28 6.156E-07.07770.100  100.55250.73-.012162        6 0 0 3        0 0 0 0                    R 15e     3455431410 5 3 3 3   297.0  279.0
 4113303.808302 1.058E-28 6.990E-07.07190.089  340.12080.78-.013587        6 0 0 3        0 0 0 0                    R 28e     0455431310 5 3 3 3   531.0  513.0
 4113303.987930 1.685E-28 6.248E-07.07700.099  113.95800.73-.012314        6 0 0 3        0 0 0 0                    R 16e     3455431410 5 3 3 3   315.0  297.0
 4113304.034786 1.139E-28 6.945E-07.07220.090  316.67170.77-.013507        6 0 0 3        0 0 0 0                    R 27e     0455431310 5 3 3 3   513.0  495.0
 4113304.174640 1.684E-28 6.331E-07.07650.098  128.20090.73-.012456        6 0 0 3        0 0 0 0                    R 17e     3455431410 5 3 3 3   333.0  315.0
 4113304.235859 1.218E-28 6.896E-07.07250.090  294.05890.76-.013423        6 0 0 3        0 0 0 0                    R 26e     0455431310 5 3 3 3   495.0  477.0
 4113304.322720 1.670E-28 6.409E-07.07590.097  143.28120.73-.012590        6 0 0 3        0 0 0 0                    R 18e     3455431410 5 3 3 3   351.0  333.0
 4113304.378021 1.295E-28 6.845E-07.07290.091  272.28280.75-.013337        6 0 0 3        0 0 0 0                    R 25e     0455431310 5 3 3 3   477.0  459.0
