 41 8004.510400 1.562E-27 2.106E-06.07910.102   76.25420.72-.003949        010 0 1        0 0 0 0                    R 13e     3555431410 5 3 3 3   261.0  243.0
 41 8004.590750 3.681E-28 4.654E-04.06670.076 1744.84240.75-.007732        2 3 1 2        0 1 1 0                    P 52f     3545431410 5 3 3 3   927.0  945.0
 41 8004.607710 1.465E-25 2.607E-04.08570.108   23.46410.71-.004780        1 4 0 2        0 0 0 0                    R  7e     3555431410 5 3 3 3   153.0  135.0
 41 8004.753040 8.368E-28 1.154E-03.08800.110 1302.42780.71-.004901        2 4 0 2        1 0 0 0                    P  6e     3555431410 5 3 3 3    99.0  117.0
 45 8005.050730 1.260E-28 5.202E-04.07770.100  110.60250.73-.005519        0 6 0 2        0 0 0 0                    P 16e     3555431710 5 3 3 3  1674.0 1782.0
 43 8005.117220 1.108E-27 5.546E-04.08570.108   22.67150.71-.005881        3 0 0 2        0 0 0 0                    R  7e     3555431910 5 3 3 3   102.0   90.0
 41 8005.125600 1.519E-28 2.555E-04.06990.084 1727.03190.81-.009012        4 0 0 2        0 2 0 0                    P 36e     3555431410 5 3 3 3   639.0  657.0
 41 8005.261230 1.848E-27 2.469E-06.07830.101   87.98450.72-.004010        010 0 1        0 0 0 0                    R 14e     3555431410 5 3 3 3   279.0  261.0
 41 8005.275730 1.596E-25 2.627E-04.08460.107   30.16790.72-.004909        1 4 0 2        0 0 0 0                    R  8e     3555431410 5 3 3 3   171.0  153.0
 41 8005.341960 5.351E-27 5.679E-04.06630.075 1242.90890.74-.008519        3 0 0 2        0 0 0 0                    P 54e     3545431410 5 3 3 3   963.0  981.0
 41 8005.353740 4.625E-28 4.778E-04.06680.076 1699.17320.75-.007723        2 3 1 2        0 1 1 0                    P 51e     3545431410 5 3 3 3   909.0  927.0
 41 8005.698070 7.148E-28 1.176E-03.08920.111 1297.42080.71-.004681        2 4 0 2        1 0 0 0                    P  5e     3555431410 5 3 3 3    81.0   99.0
 43 8005.728900 1.208E-27 5.582E-04.08460.107   29.14890.72-.006041        3 0 0 2        0 0 0 0                    R  8e     3555431910 5 3 3 3   114.0  102.0
 41 8005.924880 1.711E-25 2.644E-04.08330.106   37.70960.72-.005028        1 4 0 2        0 0 0 0                    R  9e     3555431410 5 3 3 3   189.0  171.0
 41 8006.004550 2.200E-27 2.935E-06.07770.100  100.55250.73-.004068        010 0 1        0 0 0 0                    R 15e     3555431410 5 3 3 3   297.0  279.0
 45 8006.187890 1.260E-28 5.221E-04.07830.101   97.59170.72-.005453        0 6 0 2        0 0 0 0                    P 15e     3555431710 5 3 3 3  1566.0 1674.0
 43 8006.318580 1.295E-27 5.611E-04.08330.106   36.43590.72-.006189        3 0 0 2        0 0 0 0                    R  9e     3555431910 5 3 3 3   126.0  114.0
 41 8006.533770 4.479E-28 4.675E-04.06680.076 1701.26650.75-.007723        2 3 1 2        0 1 1 0                    P 51f     3545431410 5 3 3 3   909.0  927.0
