 7213130.604968 5.539E-27 1.231E-02.05440.053    9.95600.70-.005400       b      0       X      0                R  2R  2     d68675349271512 1 2     7.0    5.0
 7113131.491406 4.321E-24 1.478E-02.05510.054   18.33720.82-.003152       b      0       X      0                R  3R  3     d68868549342215 912     9.0    7.0
 7313131.765024 1.906E-27 2.198E-02.05440.053    8.24120.70-.005600       b      0       X      0                R  2Q  3     d65665349271512 1 2    42.0   42.0
 7313132.268130 1.654E-27 1.560E-02.05510.054   18.53920.82-.003152       b      0       X      0                R  3R  3     d65868549272215 912    54.0   42.0
 7213132.536303 9.137E-27 2.011E-02.05440.053    8.02470.70-.005600       b      0       X      0                R  2Q  3     d68675349271512 1 2     7.0    7.0
 7213132.969441 7.984E-27 1.436E-02.05510.054   18.10260.82-.003152       b      0       X      0                R  3R  3     d68868549272215 912     9.0    7.0
 7113133.440974 6.267E-24 2.124E-02.05440.054   16.38760.81-.003925       b      0       X      0                R  3Q  4     d68868549342215 912     9.0    9.0
 7113133.575723 5.120E-29 1.734E-07.05630.055   16.25290.71-.005100       b      0       X      0                R  3S  2     q6766534928 7 4 1 2     9.0    5.0
 7313134.221284 2.386E-27 2.229E-02.05440.054   16.58600.81-.003925       b      0       X      0                R  3Q  4     d65868549272215 912    54.0   54.0
 7313134.607048 2.088E-27 1.701E-02.05170.051   29.70060.74-.006000       b      0       X      0                R  4R  4     d65665349271512 1 2    66.0   54.0
 7213134.926009 1.147E-26 2.044E-02.05440.054   16.14610.81-.003925       b      0       X      0                R  3Q  4     d68868549272215 912     9.0    9.0
 7213135.245766 1.010E-26 1.567E-02.05170.051   28.96440.74-.006000       b      0       X      0                R  4R  4     d68675349271512 1 2    11.0    9.0
 7113136.217035 6.347E-24 1.706E-02.05200.052   44.21170.82-.004350       b      0       X      0                R  5R  5     d68868549342215 912    13.0   11.0
 7313136.580137 2.787E-27 2.250E-02.05170.051   27.72760.74-.007100       b      0       X      0                R  4Q  5     d65665349271512 1 2    66.0   66.0
 7313136.855162 2.438E-27 1.800E-02.05200.052   43.65170.82-.004350       b      0       X      0                R  5R  5     d65868549272215 912    78.0   66.0
 7213137.221255 1.342E-26 2.063E-02.05170.051   26.98890.74-.007100       b      0       X      0                R  4Q  5     d68675349271512 1 2    11.0   11.0
 7213137.433783 1.181E-26 1.657E-02.05200.052   42.54070.82-.004350       b      0       X      0                R  5R  5     d68868549272215 912    13.0   11.0
 7113138.204776 8.087E-24 2.153E-02.05180.051   42.22400.81-.004668       b      0       X      0                R  5Q  6     d68868549342215 912    13.0   13.0
 7113138.228629 8.090E-29 2.154E-07.05300.053   42.20010.72-.006450       b      0       X      0                R  5S  4     q6766534928 7 4 1 2    13.0    9.0
 7313138.844561 3.096E-27 2.264E-02.05180.051   41.66230.81-.004668       b      0       X      0                R  5Q  6     d65868549272215 912    78.0   78.0
 7313139.012290 2.696E-27 1.872E-02.04970.049   60.39170.73-.006100       b      0       X      0                R  6R  6     d65665349271512 1 2    90.0   78.0
 7213139.424814 1.495E-26 2.078E-02.05180.051   40.54970.81-.004668       b      0       X      0                R  5Q  6     d68868549272215 912    13.0   13.0
 7213139.533321 1.309E-26 1.723E-02.04970.049   58.83130.73-.006100       b      0       X      0                R  6R  6     d68675349271512 1 2    15.0   13.0
 7113140.567365 7.406E-24 1.826E-02.05000.050   81.58050.84-.004740       b      0       X      0                R  7R  7     d68868549342215 912    17.0   15.0
 7313141.015833 3.307E-27 2.274E-02.04970.049   58.38820.73-.007000       b      0       X      0                R  6Q  7     d65665349271512 1 2    90.0   90.0
 7313141.078239 2.860E-27 1.927E-02.05000.050   79.92010.84-.004740       b      0       X      0                R  7R  7     d65868549272215 912   102.0   90.0
 7213141.537876 1.601E-26 2.088E-02.04970.049   56.82670.73-.007000       b      0       X      0                R  6Q  7     d68675349271512 1 2    15.0   15.0
 7213141.544196 1.392E-26 1.774E-02.05000.050   77.83530.84-.004740       b      0       X      0                R  7R  7     d68868549272215 912    17.0   15.0
 7113142.540871 9.660E-29 2.360E-07.05070.051   79.60700.73-.007100       b      0       X      0                R  7S  6     q6766534928 7 4 1 2    17.0   13.0
 7113142.583253 8.877E-24 2.169E-02.05010.050   79.56460.78-.005163       b      0       X      0                R  7Q  8     d68868549342215 912    17.0   17.0
 7313143.052803 2.931E-27 1.970E-02.04830.048  102.23610.74-.006200       b      0       X      0                R  8R  8     d65665349271512 1 2   114.0  102.0
 7313143.094530 3.419E-27 2.282E-02.05010.050   77.90380.78-.005163       b      0       X      0                R  7Q  8     d65868549272215 912   102.0  102.0
 7213143.466215 1.431E-26 1.814E-02.04830.048   99.55210.74-.006200       b      0       X      0                R  8R  8     d68675349271512 1 2    19.0   17.0
 7213143.560972 1.660E-26 2.096E-02.05010.050   75.81850.78-.005163       b      0       X      0                R  7Q  8     d68868549272215 912    17.0   17.0
 7113144.540706 7.504E-24 1.901E-02.04860.049  130.43750.81-.005365       b      0       X      0                R  9R  9     d68868549342215 912    21.0   19.0
 7313144.935767 2.918E-27 2.005E-02.04860.049  127.33870.81-.005365       b      0       X      0                R  9R  9     d65868549272215 912   126.0  114.0
 7313145.080890 3.437E-27 2.288E-02.04830.048  100.20800.74-.007500       b      0       X      0                R  8Q  9     d65665349271512 1 2   114.0  114.0
 7213145.299173 1.429E-26 1.846E-02.04860.049  123.98090.81-.005365       b      0       X      0                R  9R  9     d68868549272215 912    21.0   19.0
 7213145.494324 1.675E-26 2.103E-02.04830.048   97.52400.74-.007500       b      0       X      0                R  8Q  9     d68675349271512 1 2    19.0   19.0
 7113146.486181 9.890E-29 2.482E-07.04910.049  128.49200.74-.007300       b      0       X      0                R  9S  8     q6766534928 7 4 1 2    21.0   17.0
 7113146.580469 8.680E-24 2.178E-02.04840.049  128.39770.80-.005414       b      0       X      0                R  9Q 10     d68868549342215 912    21.0   21.0
 7313146.726900 2.831E-27 2.035E-02.04730.047  155.22710.72-.006400       b      0       X      0                R 10R 10     d65665349271512 1 2   138.0  126.0
 7313146.974969 3.369E-27 2.293E-02.04840.049  125.29950.80-.005414       b      0       X      0                R  9Q 10     d65868549272215 912   126.0  126.0
 7213147.042852 1.391E-26 1.873E-02.04730.047  151.12070.72-.006400       b      0       X      0                R 10R 10     d68675349271512 1 2    23.0   21.0
 7213147.337980 1.647E-26 2.107E-02.04840.049  121.94210.80-.005414       b      0       X      0                R  9Q 10     d68868549272215 912    21.0   21.0
 7113147.744293 6.090E-30 1.930E-08.05630.055    2.08430.71-.005100       b      0       X      0                T  1S  2     q6766534928 7 4 1 2     9.0    5.0
 7113148.135160 6.835E-24 1.951E-02.04750.048  190.77480.76-.005703       b      0       X      0                R 11R 11     d68868549342215 912    25.0   23.0
 7113148.410735 3.993E-29 2.111E-02.02280.027 2956.33740.66-.010395       b      0       X      0                R 45R 45     d48444449342215 912    93.0   91.0
 7313148.425962 2.682E-27 2.059E-02.04750.048  185.90020.76-.005703       b      0       X      0                R 11R 11     d65868549272215 912   150.0  138.0
 7213148.697023 1.323E-26 1.895E-02.04750.048  180.97050.76-.005703       b      0       X      0                R 11R 11     d68868549272215 912    25.0   23.0
 7313148.776717 3.227E-27 2.297E-02.04730.047  153.17730.72-.007550       b      0       X      0                R 10Q 11     d65665349271512 1 2   138.0  138.0
 7213149.091892 1.583E-26 2.111E-02.04730.047  149.07160.72-.007550       b      0       X      0                R 10Q 11     d68675349271512 1 2    23.0   23.0
 7313150.032699 2.486E-27 2.080E-02.04630.046  219.35660.70-.006900       b      0       X      0                R 12R 12     d65665349271512 1 2   162.0  150.0
 7113150.056906 9.090E-29 2.571E-07.04780.048  188.85310.73-.007500       b      0       X      0                R 11S 10     q6766534928 7 4 1 2    25.0   21.0
 7113150.196592 7.725E-24 2.184E-02.04710.048  188.71340.79-.005763       b      0       X      0                R 11Q 12     d68868549342215 912    25.0   25.0
 7213150.261448 1.232E-26 1.914E-02.04630.046  213.52910.70-.006900       b      0       X      0                R 12R 12     d68675349271512 1 2    27.0   25.0
 7313150.486015 3.026E-27 2.301E-02.04710.048  183.84010.79-.005763       b      0       X      0                R 11Q 12     d65868549272215 912   150.0  150.0
 7213150.755942 1.491E-26 2.115E-02.04710.048  178.91150.79-.005763       b      0       X      0                R 11Q 12     d68868549272215 912    25.0   25.0
 7113150.781491 4.156E-29 2.173E-02.02280.027 2953.96660.66-.010000       b      0       X      0                R 45Q 46     d48444449342215 912    93.0   93.0
 7113151.348627 5.694E-24 1.988E-02.04560.046  262.58270.79-.006092       b      0       X      0                R 13R 13     d68868549342215 912    29.0   27.0
 7313151.546846 2.258E-27 2.098E-02.04560.046  255.59520.79-.006092       b      0       X      0                R 13R 13     d65868549272215 912   174.0  162.0
 7213151.735875 1.124E-26 1.931E-02.04560.046  248.79540.79-.006092       b      0       X      0                R 13R 13     d68868549272215 912    29.0   27.0
 7113151.753866 1.304E-28 2.111E-02.02330.027 2703.84430.66-.010395       b      0       X      0                R 43R 43     d48444449342215 912    89.0   87.0
 7313152.102694 2.781E-27 2.304E-02.04630.046  217.28660.70-.007400       b      0       X      0                R 12Q 13     d65665349271512 1 2   162.0  162.0
 7213152.329972 1.376E-26 2.117E-02.04630.046  211.46060.70-.007400       b      0       X      0                R 12Q 13     d68675349271512 1 2    27.0   27.0
 7313152.968124 2.011E-27 2.113E-02.04530.045  294.61440.66-.007200       b      0       X      0                R 14R 14     d65665349271512 1 2   186.0  174.0
 7213153.120040 1.007E-26 1.946E-02.04530.045  286.76790.66-.007200       b      0       X      0                R 14R 14     d68675349271512 1 2    31.0   29.0
 7113153.248882 7.620E-29 2.636E-07.04680.047  260.68240.72-.007400       b      0       X      0                R 13S 12     q6766534928 7 4 1 2    29.0   25.0
 7113153.430441 6.330E-24 2.188E-02.04610.046  260.50090.73-.006105       b      0       X      0                R 13Q 14     d68868549342215 912    29.0   29.0
 7313153.626551 2.507E-27 2.307E-02.04610.046  253.51550.73-.006105       b      0       X      0                R 13Q 14     d65868549272215 912   174.0  174.0
 7213153.813788 1.246E-26 2.119E-02.04610.046  246.71750.73-.006105       b      0       X      0                R 13Q 14     d68868549272215 912    29.0   29.0
 7113154.107010 1.358E-28 2.176E-02.02330.027 2701.49120.66-.010000       b      0       X      0                R 43Q 44     d48444449342215 912    89.0   89.0
 7113154.178797 4.380E-24 2.015E-02.04430.045  345.84950.74-.006455       b      0       X      0                R 15R 15     d68868549342215 912    33.0   31.0
 7313154.296244 1.758E-27 2.127E-02.04430.045  336.41280.74-.006455       b      0       X      0                R 15R 15     d65868549272215 912   198.0  186.0
 7213154.413669 8.847E-27 1.958E-02.04430.045  327.44520.74-.006455       b      0       X      0                R 15R 15     d68868549272215 912    33.0   31.0
 7113154.652777 4.024E-28 2.111E-02.02390.028 2462.41300.66-.010395       b      0       X      0                R 41R 41     d48444449342215 912    85.0   83.0
 7313155.057353 2.218E-27 2.308E-02.04530.045  292.52520.66-.007400       b      0       X      0                R 14Q 15     d65665349271512 1 2   186.0  186.0
 7213155.207169 1.109E-26 2.123E-02.04530.045  284.68080.66-.007400       b      0       X      0                R 14Q 15     d68675349271512 1 2    31.0   31.0
 7313155.530903 1.510E-27 2.140E-02.04390.044  380.98870.65-.007300       b      0       X      0                R 16R 16     d65665349271512 1 2   210.0  198.0
 7213155.616477 7.641E-27 1.969E-02.04390.044  370.82580.65-.007300       b      0       X      0                R 16R 16     d68675349271512 1 2    35.0   33.0
 7113156.058877 5.880E-29 2.681E-07.04580.046  343.96940.67-.007400       b      0       X      0                R 15S 14     q6766534928 7 4 1 2    33.0   29.0
 7113156.280183 4.810E-24 2.191E-02.04450.046  343.74810.74-.006241       b      0       X      0                R 15Q 16     d68858549342215 912    33.0   33.0
 7313156.394846 1.929E-27 2.311E-02.04450.046  334.31420.74-.006241       b      0       X      0                R 15Q 16     d65858549272215 912   198.0  198.0
 7213156.509873 9.695E-27 2.125E-02.04450.046  325.34900.74-.006241       b      0       X      0                R 15Q 16     d68858549272215 912    33.0   33.0
 7113156.623154 3.130E-24 2.036E-02.04230.043  440.56180.72-.006716       b      0       X      0                R 17R 17     d68868549342215 912    37.0   35.0
 7313156.671788 1.274E-27 2.150E-02.04230.043  428.34040.72-.006716       b      0       X      0                R 17R 17     d65868549272215 912   222.0  210.0
 7213156.728166 6.488E-27 1.979E-02.04230.043  416.90800.72-.006716       b      0       X      0                R 17R 17     d68868549272215 912    37.0   35.0
 7113156.988305 4.199E-28 2.179E-02.02390.028 2460.07740.66-.010000       b      0       X      0                R 41Q 42     d48444449342215 912    85.0   85.0
 7113157.113169 1.174E-27 2.111E-02.02460.029 2232.08280.66-.010395       b      0       X      0                R 39R 39     d58444449342215 912    81.0   79.0
 7313157.638754 1.648E-27 2.312E-02.04390.044  378.88090.65-.007500       b      0       X      0                R 16Q 17     d65665349271512 1 2   210.0  210.0
 7313157.718570 1.057E-27 2.160E-02.04260.042  478.46600.64-.007400       b      0       X      0                R 18R 18     d65665349271512 1 2   234.0  222.0
 7213157.721639 8.332E-27 2.126E-02.04390.044  368.72070.65-.007500       b      0       X      0                R 16Q 17     d68675349271512 1 2    35.0   35.0
 7213157.748425 5.418E-27 1.988E-02.04260.042  465.69000.64-.007400       b      0       X      0                R 18R 18     d68675349271512 1 2    39.0   37.0
 7113158.483902 4.210E-29 2.714E-07.04470.044  438.70100.65-.007400       b      0       X      0                R 17S 16     q6766534928 7 4 1 2    37.0   33.0
 7313158.670911 8.625E-28 2.168E-02.04100.042  531.36350.74-.007005       b      0       X      0                R 19R 19     d65857549272215 912   246.0  234.0
 7213158.676935 4.452E-27 1.996E-02.04100.042  517.17000.74-.007005       b      0       X      0                R 19R 19     d68857549272215 912    41.0   39.0
 7113158.678972 2.087E-24 2.052E-02.04100.042  546.70420.74-.007005       b      0       X      0                R 19R 19     d68857549342215 912    41.0   39.0
 7113158.743572 3.405E-24 2.193E-02.04260.044  438.44130.69-.007250       b      0       X      0                R 17Q 18     d68868549342215 912    37.0   37.0
 7313158.788783 1.385E-27 2.314E-02.04260.044  426.22340.69-.007250       b      0       X      0                R 17Q 18     d65868549272215 912   222.0  222.0
 7213158.842190 7.045E-27 2.128E-02.04260.044  414.79400.69-.007250       b      0       X      0                R 17Q 18     d68868549272215 912    37.0   37.0
 7113159.140492 3.236E-27 2.110E-02.02550.029 2012.89140.66-.010395       b      0       X      0                R 37R 37     d58444449342215 912    77.0   75.0
 7113159.431073 1.227E-27 2.182E-02.02460.029 2229.76490.66-.010000       b      0       X      0                R 39Q 40     d58444449342215 912    81.0   81.0
 7213159.513361 3.601E-27 2.003E-02.04090.041  571.34600.63-.007300       b      0       X      0                R 20R 20     d68675349271512 1 2    43.0   41.0
 7313159.528459 6.925E-28 2.176E-02.04090.041  587.03090.63-.007300       b      0       X      0                R 20R 20     d65665349271512 1 2   258.0  246.0
 7313159.844623 1.144E-27 2.314E-02.04260.042  476.34000.64-.008300       b      0       X      0                R 18Q 19     d65665349271512 1 2   234.0  234.0
 7213159.871230 5.861E-27 2.129E-02.04260.042  463.56720.64-.008300       b      0       X      0                R 18Q 19     d68675349271512 1 2    39.0   39.0
 7213160.257359 2.867E-27 2.009E-02.03910.040  628.21600.73-.007528       b      0       X      0                R 21R 21     d58868549272215 912    45.0   43.0
 7313160.290848 5.473E-28 2.183E-02.03910.040  645.46600.73-.007528       b      0       X      0                R 21R 21     d65868549272215 912   270.0  258.0
 7113160.343311 1.301E-24 2.065E-02.03910.040  664.25950.73-.007528       b      0       X      0                R 21R 21     d68868549342215 912    45.0   43.0
 7113160.520958 2.820E-29 2.749E-07.04340.043  544.86220.65-.007800       b      0       X      0                R 19S 18     q6766534928 7 4 1 2    41.0   37.0
 7313160.738099 8.196E-27 4.382E+01.02660.030 1752.67620.56-.010395       b      0       X      0                R 35R 35     d58448449312215 912   438.0  426.0
 7113160.739952 8.423E-27 2.108E-02.02660.030 1804.87450.56-.010395       b      0       X      0                R 35R 35     d58448449342215 912    73.0   71.0
 7213160.746420 2.534E-29 2.062E-02.02660.030 1705.85160.56-.010395       b      0       X      0                R 35R 35     d57448449272215 912    73.0   71.0
 7313160.805948 9.306E-28 2.316E-02.04030.041  529.22850.72-.008167       b      0       X      0                R 19Q 20     d65868549272215 912   246.0  246.0
 7213160.808452 4.799E-27 2.130E-02.04030.041  515.03850.72-.008167       b      0       X      0                R 19Q 20     d68868549272215 912    41.0   41.0
 7113160.818044 2.253E-24 2.194E-02.04030.041  544.56510.72-.008167       b      0       X      0                R 19Q 20     d68868549342215 912    41.0   41.0
 7213160.908572 2.248E-27 2.015E-02.03890.040  687.77770.63-.008700       b      0       X      0                R 22R 22     d57675349271512 1 2    47.0   45.0
 7313160.957702 4.257E-28 2.189E-02.03890.040  706.66640.63-.008700       b      0       X      0                R 22R 22     d65665349271512 1 2   282.0  270.0
 7213161.339436 3.892E-29 2.059E-02.02720.031 1611.54210.63-.010200       b      0       X      0                R 34R 34     d57675349271512 1 2    71.0   69.0
 7313161.353397 6.514E-30 2.236E-02.02720.031 1655.78480.63-.010200       b      0       X      0                R 34R 34     d55665349271512 1 2   426.0  414.0
 7113161.440760 3.387E-27 2.184E-02.02550.029 2010.59110.66-.010000       b      0       X      0                R 37Q 38     d58444449342215 912    77.0   77.0
 7213161.466631 1.736E-27 2.020E-02.03550.038  750.02890.76-.007781       b      0       X      0                R 23R 23     d57854549272215 912    49.0   47.0
 7313161.528632 3.261E-28 2.195E-02.03550.038  770.62980.76-.007781       b      0       X      0                R 23R 23     d65854549272215 912   294.0  282.0
 7113161.613020 7.608E-25 2.076E-02.03550.038  793.20870.76-.007781       b      0       X      0                R 23R 23     d68854549342215 912    49.0   47.0
 7213161.653533 3.869E-27 2.131E-02.04090.041  569.20590.63-.008900       b      0       X      0                R 20Q 21     d68675349271512 1 2    43.0   43.0
 7313161.672417 7.449E-28 2.317E-02.04090.041  584.88700.63-.008900       b      0       X      0                R 20Q 21     d65665349271512 1 2   258.0  258.0
 7213161.833911 5.899E-29 2.057E-02.02990.034 1519.88670.56-.004825       b      0       X      0                R 33R 33     d57848549272215 912    69.0   67.0
 7313161.867075 9.993E-30 2.234E-02.02990.034 1561.61900.56-.004825       b      0       X      0                R 33R 33     d55848549272215 912   414.0  402.0
 7113161.916510 2.069E-26 2.105E-02.02990.034 1608.06610.56-.004825       b      0       X      0                R 33R 33     d58848549342215 912    69.0   67.0
 7213161.931156 1.321E-27 2.025E-02.03650.038  814.96720.63-.009200       b      0       X      0                R 24R 24     d57675349271512 1 2    51.0   49.0
 7313162.003234 2.460E-28 2.201E-02.03650.038  837.35360.63-.009200       b      0       X      0                R 24R 24     d55665349271512 1 2   306.0  294.0
 7113162.166945 1.760E-29 2.769E-07.04170.042  662.43590.64-.008500       b      0       X      0                R 21S 20     q6766534928 7 4 1 2    45.0   41.0
 7213162.230363 8.817E-29 2.054E-02.02860.032 1430.88890.63-.010000       b      0       X      0                R 32R 32     d57675349271512 1 2    67.0   65.0
 7313162.279680 1.512E-29 2.232E-02.02860.032 1470.18240.63-.010000       b      0       X      0                R 32R 32     d55665349271512 1 2   402.0  390.0
 7213162.301753 9.906E-28 2.030E-02.03390.030  882.59010.29-.006152       b      0       X      0                R 25R 25     d57847549272215 912    53.0   51.0
 7313162.381093 1.828E-28 2.206E-02.03390.030  906.83530.29-.006152       b      0       X      0                R 25R 25     d55847549272215 912   318.0  306.0
 7213162.406136 3.073E-27 2.132E-02.03900.043  626.06720.64-.008067       b      0       X      0                R 21Q 22     d58844549272215 912    45.0   45.0
 7313162.443674 5.870E-28 2.318E-02.03900.043  643.31320.64-.008067       b      0       X      0                R 21Q 22     d65844549272215 912   270.0  270.0
 7113162.484731 4.177E-25 2.085E-02.03390.030  933.53090.29-.006152       b      0       X      0                R 25R 25     d68847549342215 912    53.0   51.0
 7113162.500767 1.397E-24 2.194E-02.03900.043  662.10200.64-.008067       b      0       X      0                R 21Q 22     d68844549342215 912    45.0   45.0
 7213162.529298 1.300E-28 2.052E-02.02940.032 1344.55200.56-.004349       b      0       X      0                R 31R 31     d57848549272215 912    65.0   63.0
 7213162.578017 7.319E-28 2.035E-02.03410.036  952.89500.63-.009400       b      0       X      0                R 26R 26     d57675349271512 1 2    55.0   53.0
 7313162.591747 2.254E-29 2.228E-02.02940.032 1381.47870.56-.004349       b      0       X      0                R 31R 31     d55848549272215 912   390.0  378.0
 7313162.661780 1.338E-28 2.211E-02.03410.036  979.07200.63-.009400       b      0       X      0                R 26R 26     d55665349271512 1 2   330.0  318.0
 7113162.674891 4.796E-26 2.102E-02.02940.032 1422.49830.56-.004349       b      0       X      0                R 31R 31     d58848549342215 912    65.0   63.0
 7213162.731209 1.889E-28 2.049E-02.03030.033 1260.87940.63-.009800       b      0       X      0                R 30R 30     d57675349271512 1 2    63.0   61.0
 7213162.759530 5.331E-28 2.039E-02.03140.035 1025.87920.68-.005223       b      0       X      0                R 27R 27     d57847549272215 912    57.0   55.0
 7313162.803797 3.313E-29 2.225E-02.03030.033 1295.51140.63-.009800       b      0       X      0                R 30R 30     d55665349271512 1 2   378.0  366.0
 7213162.836575 2.708E-28 2.046E-02.03050.035 1179.87440.41-.010570       b      0       X      0                R 29R 29     d57847549272215 912    61.0   59.0
 7313162.844856 9.646E-29 2.214E-02.03140.035 1054.06100.68-.005223       b      0       X      0                R 27R 27     d55847549272215 912   342.0  330.0
 7213162.845864 3.826E-28 2.042E-02.03220.035 1101.54000.63-.009600       b      0       X      0                R 28R 28     d57675349271512 1 2    59.0   57.0
 7313162.916338 4.800E-29 2.222E-02.03050.035 1212.28380.41-.010570       b      0       X      0                R 29R 29     d55847549272215 912   366.0  354.0
 7313162.929864 6.855E-29 2.218E-02.03220.035 1131.79930.63-.009600       b      0       X      0                R 28R 28     d55665349271512 1 2   354.0  342.0
 7113162.954856 2.156E-25 2.092E-02.03140.035 1085.20330.68-.005223       b      0       X      0                R 27R 27     d58847549342215 912    57.0   55.0
 7313163.012177 4.390E-30 2.322E-02.02660.030 1750.40210.66-.010000       b      0       X      0                R 35Q 36     d55444449272215 912   438.0  438.0
 7213163.012976 2.655E-29 2.137E-02.02660.030 1703.58510.66-.010000       b      0       X      0                R 35Q 36     d57444449272215 912    73.0   73.0
 7113163.019587 1.048E-25 2.097E-02.03050.035 1248.20130.41-.010570       b      0       X      0                R 29R 29     d58847549342215 912    61.0   59.0
 7113163.022564 8.833E-27 2.187E-02.02660.030 1802.59190.66-.010000       b      0       X      0                R 35Q 36     d58444449342215 912    73.0   73.0
 7213163.065911 2.403E-27 2.132E-02.03890.040  685.62040.63-.008900       b      0       X      0                R 22Q 23     d57675349271512 1 2    47.0   47.0
 7313163.119351 4.554E-28 2.318E-02.03890.040  704.50480.63-.008900       b      0       X      0                R 22Q 23     d65665349271512 1 2   282.0  282.0
 7113163.418603 1.030E-29 2.786E-07.03980.041  791.40310.63-.008900       b      0       X      0                R 23S 22     q6766534928 7 4 1 2    49.0   45.0
 7213163.597666 4.083E-29 2.137E-02.02720.031 1609.28390.63-.009700       b      0       X      0                R 34Q 35     d57675349271512 1 2    71.0   71.0
 7313163.618909 6.837E-30 2.322E-02.02720.031 1653.51930.63-.009700       b      0       X      0                R 34Q 35     d55665349271512 1 2   426.0  426.0
 7213163.632496 1.851E-27 2.132E-02.03720.038  747.86300.61-.007653       b      0       X      0                R 23Q 24     d57854549272215 912    49.0   49.0
 7313163.699063 3.480E-28 2.319E-02.03720.038  768.45940.61-.007653       b      0       X      0                R 23Q 24     d65854549272215 912   294.0  294.0
 7113163.788661 8.125E-25 2.194E-02.03720.038  791.03310.61-.007653       b      0       X      0                R 23Q 24     d68854549342215 912    49.0   49.0
 7113164.041136 1.400E-29 3.301E-08.05300.053   16.38760.72-.006450       b      0       X      0                T  3S  4     q6766534928 7 4 1 2    13.0    9.0
 7213164.083808 6.194E-29 2.137E-02.02880.031 1517.63680.47-.004376       b      0       X      0                R 33Q 34     d57848549272215 912    69.0   69.0
 7213164.105514 1.406E-27 2.134E-02.03650.038  812.79280.63-.008900       b      0       X      0                R 24Q 25     d57675349271512 1 2    51.0   51.0
 7313164.124012 1.050E-29 2.322E-02.02880.031 1559.36200.47-.004376       b      0       X      0                R 33Q 34     d55848549272215 912   414.0  414.0
 7113164.181438 2.175E-26 2.189E-02.02880.031 1605.80120.47-.004376       b      0       X      0                R 33Q 34     d58848549342215 912    69.0   69.0
 7313164.182413 2.620E-28 2.320E-02.03650.038  835.17440.63-.008900       b      0       X      0                R 24Q 25     d55665349271512 1 2   306.0  306.0
 7113164.272493 5.680E-30 2.811E-07.03760.039  931.74310.63-.008900       b      0       X      0                R 25S 24     q6766534928 7 4 1 2    53.0   49.0
 7213164.471920 9.269E-29 2.137E-02.02860.032 1428.64730.63-.009500       b      0       X      0                R 32Q 33     d57675349271512 1 2    67.0   67.0
 7213164.484577 1.052E-27 2.134E-02.03510.037  880.40720.67-.008882       b      0       X      0                R 25Q 26     d57854549272215 912    53.0   53.0
 7313164.528034 1.590E-29 2.322E-02.02860.032 1467.93400.63-.009500       b      0       X      0                R 32Q 33     d55665349271512 1 2   402.0  402.0
 7313164.568990 1.942E-28 2.320E-02.03510.037  904.64740.67-.008882       b      0       X      0                R 25Q 26     d55854549272215 912   318.0  318.0
 7113164.678407 4.442E-25 2.194E-02.03510.037  931.33720.67-.008882       b      0       X      0                R 25Q 26     d68854549342215 912    53.0   53.0
 7113164.724977 2.930E-30 2.818E-07.03540.037 1083.43320.63-.009100       b      0       X      0                R 27S 26     q5766534928 7 4 1 2    57.0   53.0
 7213164.762505 1.368E-28 2.137E-02.03060.034 1342.31880.41-.005638       b      0       X      0                R 31Q 32     d57848549272215 912    65.0   65.0
 7213164.769282 7.759E-28 2.135E-02.03410.036  950.70370.63-.009100       b      0       X      0                R 26Q 27     d57675349271512 1 2    55.0   55.0
 7113164.772212 1.420E-30 2.819E-07.03320.036 1246.44860.63-.009100       b      0       X      0                R 29S 28     q5766534928 7 4 1 2    61.0   57.0
 7313164.831509 2.374E-29 2.322E-02.03060.034 1379.23890.41-.005638       b      0       X      0                R 31Q 32     d55848549272215 912   390.0  390.0
 7313164.858370 1.419E-28 2.320E-02.03410.036  976.87540.63-.009100       b      0       X      0                R 26Q 27     d55665349271512 1 2   330.0  330.0
 7113164.922099 5.052E-26 2.191E-02.03060.034 1420.25110.41-.005638       b      0       X      0                R 31Q 32     d58848549342215 912    65.0   65.0
 7213164.956055 1.991E-28 2.137E-02.03030.033 1258.65460.63-.009300       b      0       X      0                R 30Q 31     d57675349271512 1 2    63.0   63.0
 7213164.959216 5.641E-28 2.135E-02.03270.036 1023.67950.59-.005093       b      0       X      0                R 27Q 28     d57844549272215 912    57.0   57.0
 7313165.034955 3.494E-29 2.322E-02.03030.033 1293.28020.63-.009300       b      0       X      0                R 30Q 31     d55665349271512 1 2   378.0  378.0
 7313165.050115 1.022E-28 2.322E-02.03270.036 1051.85580.59-.005093       b      0       X      0                R 27Q 28     d55844549272215 912   342.0  342.0
 7213165.053049 2.857E-28 2.136E-02.03180.034 1177.65790.37-.010435       b      0       X      0                R 29Q 30     d57848549272215 912    61.0   61.0
 7213165.053952 4.043E-28 2.136E-02.03220.035 1099.33190.63-.009200       b      0       X      0                R 28Q 29     d57675349271512 1 2    59.0   59.0
 7313165.138879 5.069E-29 2.322E-02.03180.034 1210.06130.37-.010435       b      0       X      0                R 29Q 30     d55848549272215 912   366.0  366.0
 7313165.143773 7.249E-29 2.322E-02.03220.035 1129.58540.63-.009200       b      0       X      0                R 28Q 29     d55665349271512 1 2   354.0  354.0
 7113165.166455 2.285E-25 2.193E-02.03270.036 1082.99170.59-.005093       b      0       X      0                R 27Q 28     d58844549342215 912    57.0   57.0
