 71 3000.225935 1.582E-30 4.928E-10.04210.043  343.96940.720.000000       X      2       X      0                O 15O 14     q552220493310 9 4 0    25.0   29.0
 71 3000.254068 1.677E-30 4.882E-10.04210.043  345.84950.720.000000       X      2       X      0                O 15O 15     q552220493310 9 4 0    27.0   31.0
 71 3000.261991 1.822E-30 4.887E-10.04210.043  343.74810.720.000000       X      2       X      0                O 15O 16     q552220493310 9 4 0    29.0   33.0
 71 3002.134148 1.717E-32 4.959E-12.04210.043  343.96940.720.000000       X      2       X      0                O 15P 14     q552220493310 9 4 0    27.0   29.0
 71 3004.457585 3.911E-33 1.804E-09.05130.051 1635.11090.720.000000       X      3       X      1                O  7O  6     q552220493310 9 4 0     9.0   13.0
 71 3004.500577 4.529E-33 1.726E-09.05130.051 1637.08780.720.000000       X      3       X      1                O  7O  7     q552220493310 9 4 0    11.0   15.0
 71 3004.515872 5.453E-33 1.741E-09.05130.051 1635.06590.720.000000       X      3       X      1                O  7O  8     q552220493310 9 4 0    13.0   17.0
 71 3011.217616 2.721E-32 5.749E-12.04400.045  262.58270.720.000000       X      2       X      0                O 13P 13     q552220493310 9 4 0    25.0   27.0
 71 3013.261538 2.080E-30 5.189E-10.04400.045  260.68240.720.000000       X      2       X      0                O 13O 12     q552220493310 9 4 0    21.0   25.0
 71 3013.290805 2.229E-30 5.125E-10.04400.045  262.58270.720.000000       X      2       X      0                O 13O 13     q552220493310 9 4 0    23.0   27.0
 71 3013.299431 2.450E-30 5.132E-10.04400.045  260.50090.720.000000       X      2       X      0                O 13O 14     q552220493310 9 4 0    25.0   29.0
 71 3015.191060 3.106E-32 7.086E-12.04400.045  260.68240.720.000000       X      2       X      0                O 13P 12     q552220493310 9 4 0    23.0   25.0
 71 3016.360781 2.857E-33 1.998E-09.05420.054 1598.11570.720.000000       X      3       X      1                O  5O  4     q552220493310 9 4 0     5.0    9.0
 71 3016.434308 3.632E-33 1.832E-09.05420.054 1600.13010.720.000000       X      3       X      1                O  5O  5     q552220493310 9 4 0     7.0   11.0
 71 3016.458200 4.840E-33 1.880E-09.05420.054 1598.13610.720.000000       X      3       X      1                O  5O  6     q552220493310 9 4 0     9.0   13.0
 71 3024.035012 4.691E-32 8.393E-12.04620.046  190.77480.720.000000       X      2       X      0                O 11P 11     q552220493310 9 4 0    21.0   23.0
 71 3025.652120 1.597E-33 3.888E-13.05420.054   79.60700.720.000000       X      2       X      0                M  7O  6     q552220493310 9 4 0     9.0   13.0
 71 3026.055516 2.502E-30 5.486E-10.04620.046  188.85310.720.000000       X      2       X      0                O 11O 10     q552220493310 9 4 0    17.0   21.0
 71 3026.086716 2.722E-30 5.391E-10.04620.046  190.77480.720.000000       X      2       X      0                O 11O 11     q552220493310 9 4 0    19.0   23.0
 71 3026.096443 3.046E-30 5.403E-10.04620.046  188.71340.720.000000       X      2       X      0                O 11O 12     q552220493310 9 4 0    21.0   25.0
 71 3028.008462 5.469E-32 1.074E-11.04620.046  188.85310.720.000000       X      2       X      0                O 11P 10     q552220493310 9 4 0    19.0   21.0
 71 3028.120686 1.696E-33 1.776E-09.05740.058 1574.54010.720.000000       X      3       X      1                O  3O  3     q552220493310 9 4 0     3.0    7.0
 71 3028.175063 3.375E-33 2.101E-09.05740.058 1572.58380.720.000000       X      3       X      1                O  3O  4     q552220493310 9 4 0     5.0    9.0
 71 3030.206318 1.163E-33 1.208E-09.05740.058 1572.45450.720.000000       X      3       X      1                O  3P  2     q552220493310 9 4 0     3.0    5.0
 71 3030.442948 1.192E-33 1.148E-09.03750.040 2094.94410.720.000000       X      3       X      1                Q 19Q 20     q552220493310 9 4 0    41.0   41.0
 71 3030.446370 1.072E-33 1.146E-09.03750.040 2095.24290.720.000000       X      3       X      1                Q 19Q 18     q552220493310 9 4 0    37.0   37.0
 71 3030.454031 1.112E-33 1.138E-09.03750.040 2097.08890.720.000000       X      3       X      1                Q 19Q 19     q552220493310 9 4 0    39.0   39.0
 71 3032.769430 1.789E-33 1.148E-09.03880.041 1989.99040.720.000000       X      3       X      1                Q 17Q 18     q552220493310 9 4 0    37.0   37.0
 71 3032.772898 1.591E-33 1.146E-09.03880.041 1990.25170.720.000000       X      3       X      1                Q 17Q 16     q552220493310 9 4 0    33.0   33.0
 71 3032.780570 1.657E-33 1.136E-09.03880.041 1992.11650.720.000000       X      3       X      1                Q 17Q 17     q552220493310 9 4 0    35.0   35.0
 71 3034.844413 2.512E-33 1.148E-09.04040.042 1896.34060.720.000000       X      3       X      1                Q 15Q 16     q552220493310 9 4 0    33.0   33.0
 71 3034.847982 2.199E-33 1.145E-09.04040.042 1896.56370.720.000000       X      3       X      1                Q 15Q 14     q552220493310 9 4 0    29.0   29.0
 71 3034.855627 2.303E-33 1.132E-09.04040.042 1898.44770.720.000000       X      3       X      1                Q 15Q 15     q552220493310 9 4 0    31.0   31.0
 71 3036.611803 7.895E-32 1.312E-11.04860.048  130.43750.720.000000       X      2       X      0                O  9P  9     q552220493310 9 4 0    17.0   19.0
 71 3036.667875 3.286E-33 1.147E-09.04210.043 1814.01040.720.000000       X      3       X      1                Q 13Q 14     q552220493310 9 4 0    29.0   29.0
 71 3036.671623 2.818E-33 1.142E-09.04210.043 1814.19380.720.000000       X      3       X      1                Q 13Q 12     q552220493310 9 4 0    25.0   25.0
 71 3036.679190 2.973E-33 1.126E-09.04210.043 1816.09790.720.000000       X      3       X      1                Q 13Q 13     q552220493310 9 4 0    27.0   27.0
 71 3038.239788 3.986E-33 1.144E-09.04400.045 1743.01340.720.000000       X      3       X      1                Q 11Q 12     q552220493310 9 4 0    25.0   25.0
 71 3038.243838 3.323E-33 1.136E-09.04400.045 1743.15500.720.000000       X      3       X      1                Q 11Q 10     q552220493310 9 4 0    21.0   21.0
 71 3038.251247 3.537E-33 1.114E-09.04400.045 1745.08060.720.000000       X      3       X      1                Q 11Q 11     q552220493310 9 4 0    23.0   23.0
 71 3038.557278 1.024E-33 1.688E-13.04860.048  128.49200.720.000000       X      2       X      0                O  9Q  8     q552220493310 9 4 0    17.0   17.0
 71 3038.604983 2.709E-30 5.841E-10.04860.048  128.49200.720.000000       X      2       X      0                O  9O  8     q552220493310 9 4 0    13.0   17.0
 71 3038.639937 3.016E-30 5.688E-10.04860.048  130.43750.720.000000       X      2       X      0                O  9O  9     q552220493310 9 4 0    15.0   19.0
 71 3038.651566 3.466E-30 5.711E-10.04860.048  128.39770.720.000000       X      2       X      0                O  9O 10     q552220493310 9 4 0    17.0   21.0
 71 3039.560118 4.449E-33 1.138E-09.04620.046 1683.36170.720.000000       X      3       X      1                Q  9Q 10     q552220493310 9 4 0    21.0   21.0
 71 3039.564671 3.555E-33 1.124E-09.04620.046 1683.45810.720.000000       X      3       X      1                Q  9Q  8     q552220493310 9 4 0    17.0   17.0
 71 3039.571790 3.831E-33 1.094E-09.04620.046 1685.40730.720.000000       X      3       X      1                Q  9Q  9     q552220493310 9 4 0    19.0   19.0
 71 3040.436674 1.070E-33 6.325E-10.05740.058 1560.32220.720.000000       X      3       X      1                Q  1R  1     q552220493310 9 4 0     5.0    3.0
 71 3040.585412 9.498E-32 1.777E-11.04860.048  128.49200.720.000000       X      2       X      0                O  9P  8     q552220493310 9 4 0    15.0   17.0
 71 3040.628801 4.507E-33 1.127E-09.04860.048 1635.06590.720.000000       X      3       X      1                Q  7Q  8     q552220493310 9 4 0    17.0   17.0
 71 3040.634231 3.356E-33 1.098E-09.04860.048 1635.11090.720.000000       X      3       X      1                Q  7Q  6     q552220493310 9 4 0    13.0   13.0
 71 3040.640809 3.686E-33 1.055E-09.04860.048 1637.08780.720.000000       X      3       X      1                Q  7Q  7     q552220493310 9 4 0    15.0   15.0
 71 3041.445713 4.035E-33 1.103E-09.05130.051 1598.13610.720.000000       X      3       X      1                Q  5Q  6     q552220493310 9 4 0    13.0   13.0
 71 3041.452846 2.598E-33 1.026E-09.05130.051 1598.11570.720.000000       X      3       X      1                Q  5Q  4     q552220493310 9 4 0     9.0    9.0
 71 3041.458300 2.960E-33 9.660E-10.05130.051 1600.13010.720.000000       X      3       X      1                Q  5Q  5     q552220493310 9 4 0    11.0   11.0
 71 3042.010522 2.986E-33 1.042E-09.05420.054 1572.58380.720.000000       X      3       X      1                Q  3Q  4     q552220493310 9 4 0     9.0    9.0
 71 3042.021940 1.125E-33 7.064E-10.05420.054 1572.45450.720.000000       X      3       X      1                Q  3Q  2     q552220493310 9 4 0     5.0    5.0
 71 3042.024258 1.541E-33 6.980E-10.05420.054 1574.54010.720.000000       X      3       X      1                Q  3Q  3     q552220493310 9 4 0     7.0    7.0
 71 3042.321791 1.348E-33 7.906E-10.05740.058 1558.43700.720.000000       X      3       X      1                Q  1Q  2     q552220493310 9 4 0     5.0    5.0
 71 3044.223797 1.100E-33 1.077E-09.05740.058 1558.43700.720.000000       X      3       X      1                Q  1P  2     q552220493310 9 4 0     3.0    5.0
 71 3044.886606 1.147E-33 3.942E-10.03310.005 2010.59110.720.000000       X      2       X      0                Q 37Q 38     q552220493310 9 4 0    77.0   77.0
 71 3044.890619 1.084E-33 3.941E-10.03310.005 2011.20770.720.000000       X      2       X      0                Q 37Q 36     q552220493310 9 4 0    73.0   73.0
 71 3044.898491 1.103E-33 3.933E-10.03310.005 2012.89140.720.000000       X      2       X      0                Q 37Q 37     q552220493310 9 4 0    75.0   75.0
 71 3048.948075 1.318E-31 2.277E-11.05130.051   81.58050.720.000000       X      2       X      0                O  7P  7     q552220493310 9 4 0    13.0   15.0
 71 3049.068165 8.026E-33 2.978E-12.05740.058   42.20010.720.000000       X      2       X      0                M  5O  4     q552220493310 9 4 0     5.0    9.0
 71 3049.493264 2.989E-33 3.953E-10.03300.013 1802.59190.720.000000       X      2       X      0                Q 35Q 36     q552220493310 9 4 0    73.0   73.0
 71 3049.497163 2.817E-33 3.952E-10.03300.013 1803.17370.720.000000       X      2       X      0                Q 35Q 34     q552220493310 9 4 0    69.0   69.0
 71 3049.505092 2.868E-33 3.944E-10.03300.013 1804.87450.720.000000       X      2       X      0                Q 35Q 35     q552220493310 9 4 0    71.0   71.0
 71 3050.904710 2.546E-30 6.301E-10.05130.051   79.60700.720.000000       X      2       X      0                O  7O  6     q552220493310 9 4 0     9.0   13.0
 71 3050.921581 2.947E-33 5.051E-13.05130.051   79.60700.720.000000       X      2       X      0                O  7Q  6     q552220493310 9 4 0    13.0   13.0
 71 3050.948610 2.948E-30 6.028E-10.05130.051   81.58050.720.000000       X      2       X      0                O  7O  7     q552220493310 9 4 0    11.0   15.0
 71 3050.963962 3.549E-30 6.081E-10.05130.051   79.56460.720.000000       X      2       X      0                O  7O  8     q552220493310 9 4 0    13.0   17.0
 71 3052.922116 1.668E-31 3.383E-11.05130.051   79.60700.720.000000       X      2       X      0                O  7P  6     q552220493310 9 4 0    11.0   13.0
 71 3053.847602 7.354E-33 3.964E-10.03310.019 1605.80120.720.000000       X      2       X      0                Q 33Q 34     q552220493310 9 4 0    69.0   69.0
 71 3053.851395 6.908E-33 3.963E-10.03310.019 1606.34820.720.000000       X      2       X      0                Q 33Q 32     q552220493310 9 4 0    65.0   65.0
 71 3053.859375 7.043E-33 3.953E-10.03310.019 1608.06620.720.000000       X      2       X      0                Q 33Q 33     q552220493310 9 4 0    67.0   67.0
 71 3054.154302 1.325E-33 7.902E-10.05420.054 1560.32220.720.000000       X      3       X      1                S  1R  1     q552220493310 9 4 0     5.0    3.0
 71 3056.157250 3.896E-33 1.281E-09.05420.054 1558.43700.720.000000       X      3       X      1                S  1S  2     q552220493310 9 4 0     9.0    5.0
 71 3056.242252 1.959E-33 8.358E-10.05420.054 1560.32220.720.000000       X      3       X      1                S  1S  1     q552220493310 9 4 0     7.0    3.0
 71 3057.949594 1.707E-32 3.975E-10.03330.025 1420.25110.720.000000       X      2       X      0                Q 31Q 32     q552220493310 9 4 0    65.0   65.0
 71 3057.953289 1.597E-32 3.973E-10.03330.025 1420.76310.720.000000       X      2       X      0                Q 31Q 30     q552220493310 9 4 0    61.0   61.0
 71 3057.961318 1.631E-32 3.962E-10.03330.025 1422.49830.720.000000       X      2       X      0                Q 31Q 31     q552220493310 9 4 0    63.0   63.0
 71 3061.047401 2.248E-31 4.716E-11.05420.054   44.21170.720.000000       X      2       X      0                O  5P  5     q552220493310 9 4 0     9.0   11.0
 71 3061.799221 3.736E-32 3.984E-10.03360.029 1245.97180.720.000000       X      2       X      0                Q 29Q 30     q552220493310 9 4 0    61.0   61.0
 71 3061.802826 3.482E-32 3.982E-10.03360.029 1246.44870.720.000000       X      2       X      0                Q 29Q 28     q552220493310 9 4 0    57.0   57.0
 71 3061.810899 3.562E-32 3.969E-10.03360.029 1248.20130.720.000000       X      2       X      0                Q 29Q 29     q552220493310 9 4 0    59.0   59.0
 71 3062.935413 1.864E-30 6.981E-10.05420.054   42.20010.720.000000       X      2       X      0                O  5O  4     q552220493310 9 4 0     5.0    9.0
 71 3063.010875 2.370E-30 6.400E-10.05420.054   44.21170.720.000000       X      2       X      0                O  5O  5     q552220493310 9 4 0     7.0   11.0
 71 3063.035143 3.157E-30 6.569E-10.05420.054   42.22400.720.000000       X      2       X      0                O  5O  6     q552220493310 9 4 0     9.0   13.0
 71 3063.058995 1.104E-32 2.297E-12.05420.054   42.20010.720.000000       X      2       X      0                O  5Q  4     q552220493310 9 4 0     9.0    9.0
 71 3065.022469 3.134E-31 8.394E-11.05420.054   42.20010.720.000000       X      2       X      0                O  5P  4     q552220493310 9 4 0     7.0    9.0
 71 3065.396463 7.708E-32 3.992E-10.03410.032 1082.99170.720.000000       X      2       X      0                Q 27Q 28     q552220493310 9 4 0    57.0   57.0
 71 3065.399988 7.148E-32 3.990E-10.03410.032 1083.43320.720.000000       X      2       X      0                Q 27Q 26     q552220493310 9 4 0    53.0   53.0
 71 3065.408097 7.327E-32 3.976E-10.03410.032 1085.20330.720.000000       X      2       X      0                Q 27Q 27     q552220493310 9 4 0    55.0   55.0
 71 3066.998035 6.269E-33 1.540E-09.05130.051 1572.58380.720.000000       X      3       X      1                S  3S  4     q552220493310 9 4 0    13.0    9.0
 71 3067.048250 4.707E-33 1.379E-09.05130.051 1574.54010.720.000000       X      3       X      1                S  3S  3     q552220493310 9 4 0    11.0    7.0
 71 3067.114005 3.706E-33 1.314E-09.05130.051 1572.45450.720.000000       X      3       X      1                S  3S  2     q552220493310 9 4 0     9.0    5.0
 71 3068.741302 1.497E-31 4.000E-10.03470.035  931.33720.720.000000       X      2       X      0                Q 25Q 26     q552220493310 9 4 0    53.0   53.0
 71 3068.744762 1.381E-31 3.997E-10.03470.035  931.74320.720.000000       X      2       X      0                Q 25Q 24     q552220493310 9 4 0    49.0   49.0
 71 3068.752901 1.419E-31 3.980E-10.03470.035  933.53090.720.000000       X      2       X      0                Q 25Q 25     q552220493310 9 4 0    51.0   51.0
 71 3069.658086 1.367E-33 2.019E-12.03550.037  793.20870.720.000000       X      2       X      0                Q 23R 23     q552220493310 9 4 0    49.0   47.0
 71 3070.031555 1.453E-33 2.338E-12.03550.037  793.20870.720.000000       X      2       X      0                Q 23P 23     q552220493310 9 4 0    45.0   47.0
