 1113404.268171 2.655E-28 1.140E-05.07960.352  931.23710.70-.028200          2 4 0          0 0 0  8  3  6        7  4  3      434243837294713152    51.0   45.0
 1213404.283936 1.971E-29 6.154E-02.02390.229 2033.76540.27-.041000          3 0 1          0 0 0 12  1 11       13  1 12      334323807228663159    75.0   81.0
 1313404.369100 2.280E-29 9.740E-03.05810.315 1200.01260.550.000000         -2-2-2          0 0 0  8 -1 -2        9  2  7      1322304636917122 0   306.0  342.0
 1413404.565809 2.303E-29 3.200E-04.10520.428  182.98350.79-.015710          1 0 3          0 0 0  5  1  4        4  1  3      4622205041 7833348    66.0   54.0
 1113404.622542 5.202E-28 2.334E-02.07920.371 2271.71220.65-.015750          2 3 1          0 1 0  5  3  3        6  3  4      434233837294713152    33.0   39.0
 1213404.663766 2.903E-29 3.145E-04.09710.300  380.70240.74-.017644          2 2 1          0 0 0  3  1  2        4  3  1      5343238072947031 7     7.0    9.0
 1113404.753561 3.667E-28 1.936E-02.05030.250 2248.06450.52-.040000          4 0 0          0 0 0 12  2 10       13  3 11      334233837260713049    25.0   27.0
 1113404.810267 9.933E-28 4.638E-02.08150.265 2205.65270.69-.016680          3 0 1          0 0 0 11  4  7       12  4  8      334233837294713152    23.0   25.0
 1113404.835575 1.081E-30 5.804E-08.08400.371  661.54890.73-.010500          0 6 1          0 0 0  5  5  0        6  3  3      3322338072947131 9    11.0   13.0
 1113404.955219 1.226E-27 7.424E-04.04550.298 1293.01810.40-.035150          2 2 1          0 0 0 10  1 10       10  1  9      434233837294713152    21.0   21.0
 1113404.979743 3.891E-31 9.311E-04.04640.263 3032.69040.430.000000         -2 5-2          0 0 0 12  8  4       12  9  3      1333308287659336 0    25.0   25.0
 1113405.008596 1.845E-30 1.478E-05.05010.305 1843.02960.580.000000         -2 5-2          0 0 0 11  4  7       11  4  8      1333308287659336 0    23.0   23.0
 1113405.052579 1.212E-28 3.313E-06.07190.352  586.47920.60-.015990          1 4 1          0 0 0  7  1  6        7  1  7      234233807294713152    15.0   15.0
 1113405.055076 4.980E-27 1.015E-05.09360.400  173.36580.74-.003490          1 6 0          0 0 0  4  4  1        3  1  2      434333832794703155    27.0   21.0
 1113405.157229 3.559E-30 2.549E-03.04440.317 2905.43350.610.000000          0 7 1          0 1 0  7  6  2        7  6  1      1333308287659336 0    45.0   45.0
 1113405.170667 1.210E-30 2.600E-03.05810.330 2905.43060.620.000000          0 7 1          0 1 0  7  6  1        7  6  2      1333308287659336 0    15.0   15.0
 1113405.227632 4.071E-29 2.287E-06.08690.352  931.23710.72-.029350          1 2 2          0 0 0  6  1  6        7  4  3      434233837294713152    39.0   45.0
 1113405.241573 3.817E-30 4.435E-04.05170.253 2426.19650.510.000000          3 2 0          0 0 0 13  3 11       13  4 10      1333308287659336 0    27.0   27.0
 1113405.370946 2.097E-27 3.396E-04.06650.371  888.63270.59-.017360          3 2 0          0 0 0  5  4  2        6  5  1      434223837294713152    11.0   13.0
 1113405.462765 1.270E-27 4.435E-06.08470.391  325.34790.67-.002640          1 4 1          0 0 0  5  2  4        5  0  5      434233837294713152    33.0   33.0
 1113405.466643 2.509E-30 1.396E-02.04960.333 3101.14220.49-.035940          2 3 1          0 1 0  7  6  1        8  6  2      332230837294713152    15.0   17.0
 1113405.505369 7.471E-30 1.385E-02.04940.333 3101.12380.49-.035990          2 3 1          0 1 0  7  6  2        8  6  3      332230837294713152    45.0   51.0
 1213405.532051 5.256E-29 4.374E-04.09260.455  645.38250.73-.012944          3 2 0          0 0 0  5  2  3        6  3  4      334383807225663159    33.0   39.0
 1113405.559720 3.032E-28 5.730E-06.08530.371  446.69660.69-.001390          2 4 0          0 0 0  5  3  3        6  0  6      434233837294713152    11.0   13.0
 1113405.581123 3.284E-29 2.127E-03.05800.275 2254.28450.530.000000          4 0 0          0 0 0 10  7  3       10  8  2      3333308387659336 0    21.0   21.0
 1113405.713982 7.170E-27 3.870E-04.06810.300  888.59870.61-.015230          3 2 0          0 0 0  5  4  1        6  5  2      434323832794703152    33.0   39.0
 1113405.751723 3.950E-29 1.596E-03.08780.391 2024.15260.70-.026430          2 3 1          0 1 0  5  0  5        5  2  4      334233837294713152    11.0   11.0
 1113405.769603 3.480E-29 3.166E-06.08240.352 1059.83550.70-.026920          1 2 2          0 0 0  7  0  7        7  5  2      434223837294713152    45.0   45.0
 1113405.838039 1.265E-29 5.275E-06.06880.339 1216.23130.630.000000          1 6 0          0 0 0 10  4  6        9  3  7      1333308287659336 0    21.0   19.0
 1113405.853707 2.739E-30 7.792E-06.07140.333 1590.69070.68-.017980          3 2 0          0 0 0  9  4  6        8  7  1      432230837294713152    19.0   17.0
 1113405.855949 3.354E-28 3.317E-05.04010.315  920.21000.32-.022920          1 4 1          0 0 0 10  1 10        9  1  9      232230807294713152    21.0   19.0
 1213405.860259 1.736E-29 8.136E-04.07920.300  733.67920.69-.017650          3 0 1          0 0 0  4  3  2        5  5  1      434323807294703152     9.0   11.0
 1113405.955767 3.341E-30 3.081E-02.08640.298 3253.73800.73-.017500          3 1 1          0 1 0  9  4  5       10  4  6      332230837294713152    19.0   21.0
 1113406.023359 6.617E-31 3.719E-05.08860.406 2126.40770.690.000000          3 3 0          0 1 0  6  0  6        5  3  3      2333308287659336 0    13.0   11.0
 1413406.130613 2.385E-29 4.477E-04.08450.394  308.61570.79-.029240          1 0 3          0 0 0  7  0  7        6  1  6      4622235041 88333 7    90.0   78.0
 1213406.231701 1.086E-29 2.510E-02.05910.300 1954.65330.58-.040000          4 0 0          0 0 0 11  2  9       12  3 10      332239807260703049    69.0   75.0
 1113406.272708 2.562E-30 9.454E-03.06670.251 3347.78340.410.000000          4 0 0          0 0 0 12 10  3       13  9  4      1333308287659336 0    75.0   81.0
 1113406.308393 8.612E-31 9.534E-03.06670.253 3347.78050.460.000000          4 0 0          0 0 0 12 10  2       13  9  5      1333308287659336 0    25.0   27.0
 1213406.407585 1.076E-28 1.003E-02.08610.300  980.22220.70-.012936          2 2 1          0 0 0  7  2  5        8  2  6      3343338072947031 7    15.0   17.0
 1113406.439218 4.777E-29 1.032E-03.07270.298 2254.28380.70-.033050          1 0 3          0 0 0 10  2  8       10  8  3      434233837294713152    63.0   63.0
 1113406.618245 5.623E-30 3.755E-06.04640.246 1557.84770.480.000000         -2 8-2          0 0 0 11  4  7       12  1 12      1333308287659336 0    69.0   75.0
 1113406.628104 1.456E-28 1.779E-05.05810.302  920.21000.560.000000          0 9 0          0 0 0  8  0  8        9  1  9      1333308287659336 0    17.0   19.0
 1113406.634257 7.171E-30 3.019E-03.07550.333 2595.81290.64-.007090          2 3 1          0 1 0  8  2  7        8  2  6      332230837294713152    17.0   17.0
 1113406.636213 1.068E-28 1.360E-04.06470.281 1690.66440.59-.005020          2 4 0          0 0 0 11  3  8       11  2  9      334233837294713152    69.0   69.0
 1413406.712745 1.322E-29 2.482E-04.07790.394  308.61570.79-.033780          1 0 3          0 0 0  7  1  7        6  1  6      5622205041 7833348    90.0   78.0
 1113406.718484 1.669E-27 1.753E-05.08000.352  586.24350.67-.005740          2 4 0          0 0 0  6  3  4        7  0  7      334233837294713152    39.0   45.0
 1113406.789864 8.597E-30 7.620E-03.03680.213 2872.58050.430.000000         -2 0-2          0 0 0 15  1 14       15  3 13      1333308287659336 0    31.0   31.0
 1413406.807565 1.819E-29 1.240E-03.07800.394  573.89070.79-.029830          1 0 3          0 0 0  7  4  4        6  4  3      4622205041 7833348    90.0   78.0
