 1113000.216137 1.591E-29 4.206E-06.05790.298 1114.53220.54-.031800          1 6 0          0 0 0  9  3  7       10  0 10      334233837294713152    19.0   21.0
 1113000.713188 6.949E-30 7.988E-08.08240.421  315.77950.730.000000          0 9 0          0 0 0  4  1  3        4  2  2      2333308287659336 0     9.0    9.0
 1113000.799213 1.386E-28 3.106E-05.03300.281 1327.11000.24-.030360          1 4 1          0 0 0 10  0 10       11  0 11      332230837294713152    63.0   69.0
 1113001.323220 1.708E-29 5.860E-07.08450.352  842.35660.73-.007830          1 6 0          0 0 0  6  4  3        7  3  4      332230807294713152    39.0   45.0
 1113001.381648 2.107E-29 3.209E-06.07870.371  888.63270.69-.003600          1 4 1          0 0 0  5  3  2        6  5  1      332230837294713152    11.0   13.0
 1113001.388209 1.429E-29 4.148E-05.05390.315 1810.58790.73-.017830          3 0 1          0 0 0  8  3  5        9  7  2      534233837265713152    51.0   57.0
 1113001.561183 2.536E-29 2.045E-06.08760.371  757.78020.72-.011060          1 4 1          0 0 0  5  2  3        6  4  2      432230837294713152    11.0   13.0
 1113001.961354 1.480E-30 9.247E-05.08750.406 2126.40770.690.000000          2 5 0          0 1 0  5  2  4        5  3  3      2333308287659336 0    11.0   11.0
 1113002.015199 4.018E-29 5.238E-07.08320.371  446.69660.70-.001300          1 1 2          0 0 0  7  5  3        6  0  6      434223837294713155    15.0   13.0
 1113002.150334 1.145E-29 6.126E-06.03560.281 1524.84790.30-.030900          1 4 1          0 0 0 11  1 11       11  1 10      232230807294713152    69.0   69.0
 1113002.333385 4.375E-30 3.384E-08.09170.412  275.49700.74-.000440          0 1 3          0 0 0  5  5  0        4  1  3      432233837294713155    11.0    9.0
 1113002.711726 3.233E-28 6.552E-05.06130.315 1080.38540.55-.004240          0 1 3          0 0 0 10  4  7        9  2  8      332230837294713152    21.0   19.0
 1113002.897152 5.007E-29 1.124E-03.04420.298 2254.28380.47-.011340          1 4 1          0 0 0  9  6  4       10  8  3      434233837294713152    57.0   63.0
 1113002.904733 1.856E-29 7.465E-05.05330.281 1695.06860.51-.040000          2 2 1          0 0 0 10  1 10       11  3  9      434223837294713152    21.0   23.0
 1113002.922147 1.579E-29 1.064E-03.04460.298 2254.28450.47-.011820          1 4 1          0 0 0  9  6  3       10  8  2      334233837294713152    19.0   21.0
 1113002.965969 2.377E-30 1.596E-07.06540.315 1079.07960.61-.000300          0 3 2          0 0 0 10  6  5        9  1  8      232230837294713152    63.0   57.0
 1113003.662075 3.228E-30 4.503E-07.07800.333  982.91170.70-.004260          3 1 0          0 0 0  9  7  3        8  2  6      332230837294713152    19.0   17.0
 1113004.130641 2.151E-30 1.625E-07.06710.330 1059.83550.620.000000         -2 3-2          0 0 0  8  8  1        7  5  2      2333308287659336 0    51.0   45.0
 1113004.293941 1.101E-29 6.977E-06.06260.352 1216.18980.59-.006380          1 4 1          0 0 0  6  4  3        7  6  2      432230837294713152    13.0   15.0
 1113004.300286 7.385E-29 3.953E-05.03760.265 1557.84770.36-.030500          1 1 2          0 0 0 13  2 11       12  1 12      334233837294713152    81.0   75.0
 1113004.319437 7.176E-31 1.625E-07.06710.349 1059.64670.640.000000         -2 3-2          0 0 0  8  8  0        7  5  3      2333308287659336 0    17.0   15.0
 1113004.502982 5.101E-30 5.318E-05.10110.456 1664.96460.75-.002110          0 0 4          0 1 0  3  1  3        2  0  2      432230837294713152     7.0    5.0
 1113004.933794 4.482E-31 1.116E-05.05760.273 2105.86790.550.000000          2 2 1          0 0 0 12  1 12       12  3  9      3333308387659336 0    25.0   25.0
 1113004.970984 9.819E-28 1.431E-05.06700.333  744.16270.59-.008960          0 1 3          0 0 0  9  3  7        8  1  8      434223837294713152    57.0   51.0
 1113005.142008 2.114E-29 3.813E-05.04440.259 1774.75110.510.000000          2 4 0          0 0 0 11  1 10       12  2 11      3333308387659336 0    69.0   75.0
 1113005.156706 7.160E-31 2.280E-04.04640.268 2613.10460.530.000000          0 9 0          0 0 0 11  6  6       12  7  5      1333308287659336 0    23.0   25.0
 1113005.325879 4.276E-30 4.533E-04.05150.271 2612.79980.550.000000          0 8 0          0 0 0 11  6  5       12  7  6      1333308287659336 0    69.0   75.0
 1113005.371370 9.505E-31 2.815E-07.07590.349 1059.64670.640.000000          3 2 0          0 0 0  6  0  6        7  5  3      3333308387659336 0    13.0   15.0
 1113005.471462 5.528E-30 2.203E-03.06440.235 2918.24490.67-.040000          4 0 0          0 0 0 13  2 11       14  5 10      332230837260713049    81.0   87.0
 1113005.936707 1.163E-28 1.337E-05.05240.315  920.21000.44-.023030          2 4 0          0 0 0  8  0  8        9  1  9      334233837294713152    17.0   19.0
 1113006.027719 1.114E-30 3.906E-05.08630.371 2041.78050.71-.021730          0 0 4          0 1 0  6  1  5        6  0  6      332230837294713152    13.0   13.0
