 11 4103.114272 3.138E-29 2.266E+01.01050.161 5031.9780-.10-.014670          0 0 1          0 0 0 21  4 18       20  4 17      344233833260713049   129.0  123.0
 11 4103.267582 1.556E-27 7.665E-01.03300.235 3464.88740.37-.006800          0 2 0          0 0 0 15  9  6       14  8  7      434223837260713049    93.0   87.0
 11 4103.279679 1.048E-29 2.268E+01.01000.161 5031.7941-.13-.014640          0 0 1          0 0 0 21  3 18       20  3 17      344233833260713049    43.0   41.0
 11 4103.331653 6.795E-30 7.373E-03.04800.315 3526.62750.60-.015390          0 1 1          0 1 0  9  9  1        9  7  2      432230837294713152    57.0   57.0
 11 4103.334251 2.265E-30 7.373E-03.04800.315 3526.62490.60-.015390          0 1 1          0 1 0  9  9  0        9  7  3      432230837294713152    19.0   19.0
 11 4103.357511 2.497E-30 6.655E-07.06860.333 1590.69070.620.000000          0 0 1          0 0 0  9  8  1        8  7  1     q4322308079917122 0    19.0   17.0
 11 4103.358136 7.490E-30 6.654E-07.06860.333 1590.69010.620.000000          0 0 1          0 0 0  9  8  2        8  7  2     q4422308079917122 0    57.0   51.0
 11 4103.391929 5.239E-30 2.051E+01.01030.161 5163.0876-.300.000000          0 0 1          0 0 0 22  3 20       21  3 19      3333308387659336 0    45.0   43.0
 11 4103.398090 1.778E-29 2.320E+01.00630.150 5163.0812-.29-.015250          0 0 1          0 0 0 22  2 20       21  2 19      344233833260713049   135.0  129.0
 11 4103.450895 5.072E-29 3.422E-01.08090.391 3598.51590.670.000060          0 2 1          0 2 0  6  4  3        5  2  4      434233837294713152    13.0   11.0
 11 4103.471117 2.846E-30 3.070E-02.04300.281 4038.40340.48-.015030          0 1 1          0 1 0 11  9  3       11  7  4      432230837294713152    69.0   69.0
 11 4103.523073 9.521E-31 3.080E-02.05580.288 4038.35150.570.000000          0 1 1          0 1 0 11  9  2       11  7  5      4333308387659336 0    23.0   23.0
 11 4103.634151 8.560E-29 3.605E+00.04780.265 4125.59900.46-.018610          1 1 0          0 1 0 13  7  7       12  6  6      434233837294713152    27.0   25.0
 11 4103.668292 1.907E-30 1.840E-02.04490.298 3770.72440.53-.014830          0 1 1          0 1 0 10  9  2       10  7  3      432230837294713152    21.0   21.0
 11 4103.679267 1.447E-28 3.349E-04.08920.412 1922.90110.74-.002760          1 1 0          0 1 0  5  5  1        4  2  2      434233837294713152    11.0    9.0
 11 4103.681414 5.722E-30 1.840E-02.04480.298 3770.71130.53-.014810          0 1 1          0 1 0 10  9  1       10  7  4      432230837294713152    63.0   63.0
 11 4103.885339 1.718E-29 1.741E-02.10300.456 3237.91730.75-.000210          1 0 1          0 2 0  2  1  1        2  1  2      534233837294713152    15.0   15.0
 11 4103.886936 8.701E-26 2.426E+01.06760.221 3360.60020.59-.005000          0 0 1          0 0 0 16  5 11       15  5 10      464223837260713059    99.0   93.0
 11 4104.105392 1.189E-22 1.652E+00.08530.333  982.91170.720.001200          0 0 1          0 0 0  9  4  5        8  2  6      5675218372607130 6    19.0   17.0
 11 4104.227336 1.899E-30 8.800E-08.06460.315 1477.29740.600.000000          0 0 1          0 0 0 10  6  4        9  5  4     q5322308079917122 0    63.0   57.0
 11 4104.312616 1.998E-29 1.923E+01.01720.172 4855.15200.06-.015020          0 0 1          0 0 0 20  5 16       19  5 15      434233837260713049    41.0   39.0
 11 4104.420544 1.572E-26 3.324E-01.06780.333 2490.35410.590.005640          1 1 0          0 1 0  9  4  6        8  1  7      464223837294713152    19.0   17.0
 11 4104.475014 1.116E-29 5.142E-02.02080.221 3937.57170.170.000280          0 3 0          0 1 0 16  3 14       15  0 15      434233837294713152    99.0   93.0
 11 4104.519267 1.325E-28 1.371E+00.08700.352 3967.48850.720.000480          0 2 1          0 2 0  8  4  4        7  2  5      434233837294713152    51.0   45.0
 11 4104.627412 5.154E-30 2.748E-07.05070.265 1557.84770.510.000000          1 0 0          0 0 0 13  1 12       12  1 12     q4422308079917122 0    81.0   75.0
 11 4104.657778 2.065E-29 7.370E-07.06460.315 1216.23130.600.000000          1 0 0          0 0 0 11  3  9        9  3  7     q4322308079917122 0    23.0   19.0
 11 4104.750517 2.891E-26 1.616E+00.01810.281 2972.82740.14-.013000          1 0 0          0 0 0 12 11  2       11 10  1      464223837360713059    75.0   69.0
 11 4104.750520 9.635E-27 1.616E+00.01810.281 2972.82740.14-.015490          1 0 0          0 0 0 12 11  1       11 10  2      434223837360713049    25.0   23.0
 11 4104.761112 2.833E-22 1.915E-01.08080.391  508.81210.71-.003900          0 0 1          0 0 0  6  5  1        5  3  2      567523837260713059    39.0   33.0
 11 4104.832173 1.222E-28 8.491E-04.07410.265 2300.68500.73-.012220          0 0 1          0 0 0 11  9  2       12  5  7      434233837260713049    23.0   25.0
 11 4105.232501 1.454E-29 6.936E-07.06000.298 1293.01810.570.000000          1 0 0          0 0 0 12  1 11       10  1  9     q4322308079917122 0    25.0   21.0
 11 4105.281688 7.008E-28 7.637E-03.04400.250 2426.19650.430.000040          1 0 0          0 0 0 13  7  7       13  4 10      434223837360713049    27.0   27.0
 11 4105.418326 4.254E-30 2.470E-05.08320.371 2146.26370.700.001170          0 1 1          0 1 0  6  5  2        6  1  5      532230837294713152    13.0   13.0
 11 4105.433814 4.547E-30 5.129E-06.08840.391 2000.86300.720.001430          0 1 1          0 1 0  5  5  1        5  1  4      432230837294713152    33.0   33.0
 11 4105.475805 1.277E-29 2.391E+01.00470.141 5246.0790-.39-.014490          0 0 1          0 0 0 23  2 22       22  2 21      344233833260713049   141.0  135.0
 11 4105.476033 3.757E-30 2.110E+01.01030.161 5246.0789-.300.000000          0 0 1          0 0 0 23  1 22       22  1 21      3333308387659336 0    47.0   45.0
 11 4105.644549 2.301E-30 5.969E-08.06860.333 1131.77560.620.000000          0 2 0          0 0 0 10  6  4        8  4  4     q4322308079917122 0    21.0   17.0
 11 4105.668099 4.499E-30 4.720E-07.06000.298 1437.96860.570.000000          0 0 1          0 0 0 11  3  8       10  2  8     q5322308079917122 0    23.0   21.0
 11 4105.697189 3.932E-29 6.273E-07.06000.298 1293.63410.570.000000          1 0 0          0 0 0 12  2 11       10  2  9     q4422308079917122 0    75.0   63.0
 11 4105.815447 1.362E-29 1.041E-05.09010.391 1920.76650.720.000720          1 1 0          0 1 0  5  5  0        5  0  5      432230837294713152    33.0   33.0
 11 4106.021163 4.882E-22 2.121E-01.07970.371  447.25240.660.000500          0 0 1          0 0 0  7  3  5        6  1  6      564223307260713059    45.0   39.0
 11 4106.063354 5.729E-22 4.161E-01.07670.371  552.91140.650.001000          0 0 1          0 0 0  7  4  4        6  2  5      564223837260713059    45.0   39.0
 11 4106.221370 8.504E-28 9.399E-07.08870.412  383.84250.710.000000          0 0 1          0 0 0  6  4  3        4  3  1     q5322308079917122 0    13.0    9.0
 11 4106.362900 2.504E-28 3.481E+00.04310.265 4123.28530.40-.014340          1 1 0          0 1 0 13  7  6       12  6  7      434233837294713152    81.0   75.0
 11 4106.369330 1.836E-30 3.160E-05.07110.371 2399.16550.70-.004550          0 3 0          0 1 0  7  7  1        6  4  2      432230837294713152    15.0   13.0
 11 4106.371205 9.886E-27 5.560E-03.06760.250 2042.31060.65-.009550          1 0 0          0 0 0 13  4  9       13  1 12      434223837360713049    81.0   81.0
 11 4106.377668 1.209E-23 5.267E-02.06480.333  744.06370.570.000900          1 0 0          0 0 0  9  3  7        8  0  8      565523837360713059    19.0   17.0
 11 4106.377747 1.370E-29 8.933E-02.07140.333 3895.25290.61-.009120          1 2 0          0 2 0  9  2  7        8  1  8      434233837294713152    57.0   51.0
 11 4106.406943 2.598E-30 2.004E-09.08870.412  275.49700.710.000000          1 0 0          0 0 0  5  5  1        4  1  3     q5222308079917122 0    11.0    9.0
 11 4106.521382 3.030E-30 8.755E-09.06860.333  885.60020.620.000000          1 0 0          0 0 0  9  4  5        8  2  7     q5322308079917122 0    57.0   51.0
 11 4106.665738 2.609E-29 6.476E-05.05200.273 2105.86790.550.000000          0 3 0          0 0 0 12  0 12       12  3  9      4333308387659336 0    25.0   25.0
 11 4106.684035 5.201E-29 1.277E-08.08870.412  300.36230.710.000000          0 2 0          0 0 0  6  6  1        4  2  3     q5322308079917122 0    39.0   27.0
 11 4106.703300 2.795E-28 4.482E-05.07500.281 1525.13600.690.000270          0 0 1          0 0 0 11  4  7       11  2 10      534223837260713049    23.0   23.0
 11 4106.762845 2.421E-27 1.049E-06.08330.391  446.51070.690.000000          0 0 1          0 0 0  7  3  5        5  2  3     q5422308079917122 0    45.0   33.0
 11 4106.830405 4.835E-31 3.101E-06.03260.204 2358.30170.400.000000          0 1 0          0 0 0 16 10  6       15  1 15      4333308387659336 0    33.0   31.0
 11 4106.870397 1.554E-26 1.422E-04.06390.333 1122.70850.64-.004630          0 2 0          0 0 0  9  7  2        8  4  5      564223837260713049    57.0   51.0
 11 4106.900914 7.482E-27 1.556E+00.02640.265 3032.69040.26-.014240          1 0 0          0 0 0 13 10  4       12  9  3      434223837360713049    27.0   25.0
 11 4106.901588 2.245E-26 1.556E+00.02630.265 3032.68980.26-.014240          1 0 0          0 0 0 13 10  3       12  9  4      464223837360713049    81.0   75.0
 11 4106.905623 2.800E-26 8.661E-05.06690.315  920.16840.630.004550          0 2 0          0 0 0 10  5  6        9  0  9      564223837260713049    63.0   57.0
 11 4107.047256 3.523E-23 6.892E-02.08100.352  782.40980.69-.001200          1 0 0          0 0 0  8  5  4        7  2  5      567523837360713059    51.0   45.0
 11 4107.085153 6.652E-30 2.945E-03.06150.281 3136.41250.610.000440          0 1 1          0 1 0 10  6  5       11  2 10      432230837294713152    21.0   23.0
 11 4107.088365 2.725E-29 8.430E-08.06460.315  920.16830.600.000000          0 0 1          0 0 0 10  1  9        9  0  9     q5322308079917122 0    63.0   57.0
 11 4107.153328 5.450E-30 3.116E-05.06940.371 2398.38150.69-.004490          0 3 0          0 1 0  7  7  0        6  4  3      432230837294713152    45.0   39.0
 11 4107.158376 6.270E-29 1.982E+01.02030.172 4851.82100.14-.012900          0 0 1          0 0 0 20  4 16       19  4 15      434233837260713049   123.0  117.0
 11 4107.229197 2.593E-30 1.816E-06.06860.333 1789.04290.620.000000          0 0 1          0 0 0  9  9  0        8  8  0     q4422308079917122 0    19.0   17.0
 11 4107.229210 7.780E-30 1.816E-06.06860.333 1789.04280.620.000000          0 0 1          0 0 0  9  9  1        8  8  1     q4422308079917122 0    57.0   51.0
 11 4107.349608 8.929E-30 8.289E-08.06460.315  920.21000.600.000000          0 0 1          0 0 0 10  2  9        9  1  9     q5322308079917122 0    21.0   19.0
 11 4107.366325 1.319E-26 8.850E-04.06770.281 1327.11760.650.000000          0 0 1          0 0 0 10  5  6       11  1 11      5642238372607130 0    21.0   23.0
 11 4107.368079 3.456E-30 3.465E-03.05420.281 3323.26980.520.002630          1 1 0          0 1 0 11  6  6       11  3  9      432230837294713152    23.0   23.0
 11 4107.382717 4.256E-28 1.569E-06.07340.352  709.60820.650.000000          0 0 1          0 0 0  9  1  8        7  2  6     q5422308079917122 0    19.0   15.0
 11 4107.474144 2.766E-26 1.347E-04.07500.333  744.06370.660.001000          0 0 1          0 0 0  8  4  5        8  0  8      564223837260713049    17.0   17.0
 11 4107.543041 1.430E-29 1.875E-09.09400.434  136.76170.730.000000          0 0 1          0 0 0  5  3  3        3  0  3     q5222308079917122 0    33.0   21.0
 11 4107.666541 4.038E-28 9.922E-08.08870.412  300.36230.710.000000          0 0 1          0 0 0  6  3  3        4  2  3     q5322308079917122 0    39.0   27.0
 11 4107.685400 9.217E-30 4.670E-08.06750.354  888.59870.620.000000          0 3 0          0 0 0  5  0  5        6  5  2      5333308387659336 0    33.0   39.0
 11 4107.979251 3.027E-25 5.103E+00.05070.250 2756.41530.49-.012200          1 0 0          0 0 0 14  7  8       13  6  7      464223837360713059    87.0   81.0
 11 4108.048672 8.128E-29 2.088E-03.05420.250 2586.52970.58-.011590          0 0 1          0 0 0 12  9  4       13  5  9      434233837260713049    25.0   27.0
 11 4108.087601 3.568E-30 4.414E-03.05490.265 3592.42390.56-.000960          0 1 1          0 1 0 11  7  5       12  3 10      432230837294713152    69.0   75.0
 11 4108.120708 3.604E-30 2.198E+01.01030.161 5271.3701-.300.000000          0 0 1          0 0 0 24  1 24       23  1 23      3333308387659336 0    49.0   47.0
 11 4108.120746 1.226E-29 2.493E+01.03040.131 5271.37010.290.000000          0 0 1          0 0 0 24  0 24       23  0 23      3442338332917122 0   147.0  141.0
 11 4108.275620 9.247E-31 6.314E-01.07170.355 4625.93690.630.000000          0 0 2          0 0 1  9  4  6        8  2  7      4333308387659336 0    19.0   17.0
 11 4108.290048 2.877E-28 2.862E+00.03750.281 4038.40340.37-.013730          1 1 0          0 1 0 12  8  5       11  7  4      434223837294713152    75.0   69.0
 11 4108.347904 9.587E-29 2.860E+00.03730.281 4038.35150.36-.013640          1 1 0          0 1 0 12  8  4       11  7  5      434233837294713152    25.0   23.0
 11 4108.390233 1.870E-29 7.546E-08.07340.352  931.23710.650.000000          1 0 0          0 0 0  8  6  3        7  4  3     q5322308079917122 0    51.0   45.0
 11 4108.586569 1.682E-27 2.213E-06.06860.333  744.16270.620.000000          0 0 1          0 0 0 10  0 10        8  1  8     q5422308079917122 0    63.0   51.0
 11 4108.680499 6.380E-28 1.601E+00.07240.265 3770.87890.680.003080          1 1 0          0 1 0 13  5  8       12  4  9      434223837294713152    81.0   75.0
 11 4108.691768 5.605E-28 2.212E-06.06860.333  744.06370.620.000000          0 0 1          0 0 0 10  1 10        8  0  8     q5422308079917122 0    21.0   17.0
 11 4108.852873 2.415E-27 8.852E-07.08870.412  382.51690.710.000000          0 0 1          0 0 0  6  4  2        4  3  2     q5422308079917122 0    39.0   27.0
 11 4108.905316 9.826E-31 2.250E-03.02410.193 3567.25480.270.000000          0 2 0          0 0 0 16  8  8       17  3 15      4333308387659336 0    33.0   35.0
 11 4109.059294 1.267E-30 1.897E-01.02740.208 4427.22680.28-.017620          0 0 1          0 0 0 16 11  6       16  9  7      432230837260713049    33.0   33.0
 11 4109.165747 3.807E-30 1.899E-01.02730.208 4427.12110.28-.017550          0 0 1          0 0 0 16 11  5       16  9  8      432230837260713049    99.0   99.0
 11 4109.211893 5.280E-31 7.289E-03.04410.248 3879.72080.480.000000          0 1 1          0 1 0 12  7  6       13  3 11      4333308387659336 0    25.0   27.0
 11 4109.292842 9.282E-29 4.766E-06.05750.319 1477.29740.620.000000          0 3 0          0 0 0  9  0  9        9  5  4      4333308387659336 0    57.0   57.0
 11 4109.546230 2.996E-28 1.339E+01.05080.195 4428.11420.47-.007900          0 0 1          0 0 0 18  7 11       17  7 10      434223837260713049   111.0  105.0
 11 4109.558178 9.137E-23 1.814E-01.07490.391  503.96810.66-.005600          0 0 1          0 0 0  6  5  2        5  3  3      568523837260713059    13.0   11.0
 11 4109.592698 1.369E-25 1.171E-04.08060.352  586.24350.690.000000          1 0 0          0 0 0  7  5  2        7  0  7      564223837360713059    45.0   45.0
 11 4109.631116 9.238E-31 5.963E-05.07600.352 2670.78970.650.000000          0 1 1          0 1 0  7  7  0        8  3  5      4333308387659336 0    15.0   17.0
 11 4110.131229 2.294E-27 8.575E-04.09590.434 1731.89670.740.004150          0 1 1          0 1 0  4  4  0        3  0  3      534223837294713152    27.0   21.0
 11 4110.283385 5.574E-26 1.973E+00.08590.333 2595.81290.720.001200          0 1 1          0 1 0  9  4  5        8  2  6      464223837294713159    19.0   17.0
 11 4110.292744 3.731E-31 8.176E-01.05750.299 4922.09000.560.000000          1 2 0          0 2 0 12  4  8       11  3  9      4333308387659336 0    25.0   23.0
 11 4110.511692 4.738E-24 6.142E-03.08130.391  416.20870.69-.001000          1 0 0          0 0 0  6  5  1        5  2  4      567523837360713059    13.0   11.0
 11 4110.731372 2.170E-30 6.283E-09.06860.333  885.60020.620.000000          0 2 0          0 0 0  9  6  3        8  2  7     q4322308079917122 0    57.0   51.0
 11 4110.874319 2.816E-30 3.773E-09.07810.371  648.97870.670.000000          0 0 1          0 0 0  6  6  0        6  3  4     q5222308079917122 0    39.0   39.0
 11 4110.987253 1.905E-29 1.582E-01.02950.221 4045.32180.33-.017360          0 0 1          0 0 0 15 11  5       15  9  6      434233837260713049    93.0   93.0
 11 4111.023646 6.353E-30 1.583E-01.02950.221 4045.28560.33-.017340          0 0 1          0 0 0 15 11  4       15  9  7      432230837260713049    31.0   31.0
 11 4111.073970 1.132E-30 9.986E-07.05050.292 1875.46180.610.000000          0 3 0          0 0 0 11  1 11       10  6  4      4333308387659336 0    23.0   21.0
 11 4111.299635 4.053E-30 2.463E-02.08290.434 3500.51070.68-.007020          1 0 1          0 2 0  4  3  2        3  3  1      432230837294713152     9.0    7.0
 11 4111.629642 2.671E-29 9.945E-05.07800.352 2309.73020.670.001760          0 1 1          0 1 0  7  5  3        7  1  6      434233837294713152    45.0   45.0
 11 4111.745937 1.018E-27 2.006E-02.03730.281 2740.42090.55-.015880          0 0 1          0 0 0 11 11  1       11  9  2      434223837260713049    69.0   69.0
 11 4111.746041 3.393E-28 2.006E-02.03730.281 2740.42080.55-.015870          0 0 1          0 0 0 11 11  0       11  9  3      434223837260713049    23.0   23.0
 11 4111.812098 3.538E-25 3.035E-03.06880.333  882.89030.650.002000          0 2 0          0 0 0  9  6  4        8  1  7      564223837260713059    19.0   17.0
 11 4111.874902 2.933E-27 1.611E+00.01220.281 3216.19320.06-.015670          1 0 0          0 0 0 12 12  0       11 11  1      434223837360713049    25.0   23.0
 11 4111.874902 8.797E-27 1.611E+00.01220.281 3216.19320.06-.015670          1 0 0          0 0 0 12 12  1       11 11  0      434223837360713049    75.0   69.0
 11 4111.898221 6.582E-30 7.847E-08.07340.352  927.74390.650.000000          1 0 0          0 0 0  8  6  2        7  4  4     q5322308079917122 0    17.0   15.0
 11 4111.946306 8.083E-26 1.654E-03.06950.281 1327.11000.64-.008000          1 0 0          0 0 0 11  3  8       11  0 11      564223837360713059    69.0   69.0
 11 4111.951923 1.093E-30 1.928E+01.01030.161 5471.9660-.300.000000          0 0 1          0 0 0 22  4 19       21  4 18      3333308387659336 0    45.0   43.0
 11 4111.964998 2.067E-30 2.275E-03.06010.281 3323.26980.60-.000640          0 1 1          0 1 0 10  7  4       11  3  9      432230837294713152    21.0   23.0
 11 4112.043661 3.283E-30 1.930E+01.01030.161 5471.8640-.300.000000          0 0 1          0 0 0 22  3 19       21  3 18      3333308387659336 0   135.0  129.0
 11 4112.126564 2.660E-29 1.233E-01.03160.235 3685.41920.37-.017220          0 0 1          0 0 0 14 11  4       14  9  5      434233837260713049    29.0   29.0
 11 4112.137525 7.981E-29 1.233E-01.03160.235 3685.40830.37-.017200          0 0 1          0 0 0 14 11  3       14  9  6      434233837260713049    87.0   87.0
 11 4112.177542 5.408E-30 1.277E-04.08150.315 2512.37570.69-.003280          0 1 1          0 1 0  9  3  6        9  1  9      432230837294713152    19.0   19.0
 11 4112.276895 9.799E-30 4.094E-04.02830.195 2981.35940.35-.001600          0 2 0          0 0 0 17  3 14       17  0 17      434233837260713049   105.0  105.0
 11 4112.338761 8.799E-29 1.579E-05.03710.250 1806.67000.680.010570          0 2 0          0 0 0 13  5  8       13  0 13      434233837265713049    81.0   81.0
 11 4112.417768 2.260E-28 5.090E-02.03540.265 3032.69040.48-.017220          0 0 1          0 0 0 12 11  2       12  9  3      434233837260713049    25.0   25.0
 11 4112.418380 6.781E-28 5.090E-02.03540.265 3032.68980.48-.017210          0 0 1          0 0 0 12 11  1       12  9  4      434223837260713049    75.0   75.0
 11 4112.518886 1.833E-30 1.964E+01.01030.161 5604.3090-.300.000000          0 0 1          0 0 0 23  3 21       22  3 20      3333308387659336 0   141.0  135.0
 11 4112.538763 7.433E-29 1.980E+00.02900.298 3997.50860.29-.013290          1 1 0          0 1 0 11  9  3       10  8  2      434233837294713152    23.0   21.0
 11 4112.538991 2.230E-28 1.980E+00.02900.298 3997.50830.29-.013280          1 1 0          0 1 0 11  9  2       10  8  3      434233837294713152    69.0   63.0
 11 4112.573520 2.694E-28 8.662E-02.03360.250 3347.78340.43-.017190          0 0 1          0 0 0 13 11  3       13  9  4      434223837260713049    81.0   81.0
 11 4112.576370 8.980E-29 8.662E-02.03360.250 3347.78050.43-.017180          0 0 1          0 0 0 13 11  2       13  9  5      434233837260713049    27.0   27.0
 11 4112.712162 3.422E-27 2.918E-04.06820.298 1581.33600.68-.006600          0 0 1          0 0 0  9  8  2       10  4  7      434223837260713049    57.0   63.0
 11 4112.791962 1.203E-29 2.440E-02.08510.434 3500.63870.70-.005980          1 0 1          0 2 0  4  3  1        3  3  0      534233837294713152    27.0   21.0
 11 4112.843189 3.516E-25 2.208E+00.03100.281 2522.26520.31-.011400          1 0 0          0 0 0 12  9  4       11  8  3      465523837360713059    75.0   69.0
 11 4112.847384 1.172E-25 2.208E+00.03100.281 2522.26130.31-.011400          1 0 0          0 0 0 12  9  3       11  8  4      464223837360713059    25.0   23.0
 11 4112.868734 1.210E-30 3.683E-01.02470.183 4833.20850.180.002090          0 2 0          0 0 0 19  8 11       18  7 12      332230837260713049   117.0  111.0
 11 4113.014456 3.522E-26 5.846E-03.05270.265 1774.75110.530.000000          1 0 0          0 0 0 12  5  8       12  2 11      464223837360713059    75.0   75.0
 11 4113.190615 7.259E-30 1.883E+01.01930.161 5294.03720.040.000000          0 0 1          0 0 0 21  5 17       20  5 16      3333308387659336 0   129.0  123.0
 11 4113.340511 4.270E-27 2.339E+01.06030.208 3758.39680.54-.013250          0 0 1          0 0 0 17  5 12       16  5 11      434223837260713049    35.0   33.0
 11 4113.514128 1.861E-30 7.851E-04.06370.265 3144.56920.620.000020          1 1 0          0 1 0 11  5  7       12  0 12      432230837294713152    23.0   25.0
 11 4113.521723 1.296E-27 1.556E-06.07340.352  704.21410.650.000000          0 0 1          0 0 0  9  2  8        7  1  6     q5422308079917122 0    57.0   45.0
 11 4113.559699 5.367E-30 1.232E-02.03800.195 3567.25480.440.000590          0 0 1          0 0 0 16  7 10       17  3 15      432230837260713049    33.0   35.0
 11 4113.567871 1.432E-26 3.774E-04.07610.315 1360.23530.74-.005490          0 2 0          0 0 0 10  7  4        9  4  5      564223837260713049    63.0   57.0
