 31 4900.456350 7.219E-25 4.493E-03.07980.100  200.77590.710.000000          3 1 1          0 0 0 13  6  7       14  6  8      4455505062 5 2 3 0    27.0   29.0
 31 4900.464800 8.546E-26 3.997E-04.07660.100  206.81920.780.000000          1 0 4          0 0 0 18  4 14       17  5 13      4465504962 6 2 4 0    37.0   35.0
 31 4900.489560 1.679E-25 3.728E-03.07070.091  672.64410.810.000000          0 0 5          0 0 0 37  6 31       36  6 30      4455505062 5 2 3 0    75.0   73.0
 31 4900.494890 4.355E-26 6.413E-04.06570.095  598.81870.820.000000          3 1 1          0 0 0 39  0 39       38  0 38      4455505062 5 2 3 0    79.0   77.0
 31 4900.495490 2.212E-25 4.226E-03.07130.091  624.55070.780.000000          0 0 5          0 0 0 34  7 28       33  7 27      4455505062 5 2 3 0    69.0   67.0
 31 4900.526360 1.420E-26 5.307E-05.07500.103  171.50140.780.000000          1 0 4          0 0 0 19  1 19       19  2 18      4455505062 6 2 4 0    39.0   39.0
 31 4900.532160 1.231E-25 6.822E-04.07390.099  290.94150.790.000000          1 0 4          0 0 0 23  4 20       22  5 17      4465505062 6 2 4 0    47.0   45.0
 31 4900.536270 1.267E-25 7.400E-04.07340.098  310.29470.790.000000          1 0 4          0 0 0 24  4 20       23  5 19      4465505062 6 2 4 0    49.0   47.0
 31 4900.542570 9.447E-26 4.512E-04.07600.100  221.95760.780.000000          1 0 4          0 0 0 19  4 16       18  5 13      4465505062 6 2 4 0    39.0   37.0
 31 4900.573060 3.796E-26 1.248E-02.06800.086 1311.32820.760.000000          0 0 5          0 0 0 56  3 54       55  3 53      4442205062 8 2 1 0   113.0  111.0
 31 4900.580350 3.331E-25 2.241E-03.08510.102   95.85340.710.000000          0 0 5          0 0 0  7  5  2        6  5  1      4455505062 5 2 3 0    15.0   13.0
 31 4900.600030 3.400E-25 2.246E-03.08600.104   62.68710.710.000000          0 0 5          0 0 0  6  4  3        5  4  2      4455504962 5 2 3 0    13.0   11.0
 31 4900.606120 4.522E-26 9.036E-04.05000.088  563.34820.730.000000          3 1 1          0 0 0 24 10 15       24 10 14      4405504962 0 2 3 0    49.0   49.0
 31 4900.610360 1.106E-25 5.619E-04.07490.100  254.76280.790.000000          1 0 4          0 0 0 21  4 18       20  5 15      4465505062 6 2 4 0    43.0   41.0
 31 4900.618780 5.352E-25 4.432E-03.07920.096  287.92700.710.000000          0 0 5          0 0 0 15  8  7       14  8  6      4455505062 5 2 3 0    31.0   29.0
 31 4900.619200 1.027E-25 5.043E-04.07540.100  237.93840.780.000000          1 0 4          0 0 0 20  4 16       19  5 15      4465505062 6 2 4 0    41.0   39.0
 31 4900.619710 3.317E-25 4.934E-03.07260.091  540.84410.760.000000          0 0 5          0 0 0 29  8 21       28  8 20      4455505062 5 2 3 0    59.0   57.0
 31 4900.622560 7.932E-26 1.929E-03.07030.092  707.15040.830.000000          3 1 1          0 0 0 40  4 37       39  4 36      4455505062 5 2 3 0    81.0   79.0
 31 4900.625570 4.685E-25 3.621E-03.08050.098  229.51190.710.000000          3 1 1          0 0 0 12  7  6       13  7  7      4455505062 5 2 3 0    25.0   27.0
 31 4900.635100 3.713E-26 1.234E-03.05000.083  641.07600.720.000000          3 1 1          0 0 0 21 12  9       21 12 10      4405505062 0 2 3 0    43.0   43.0
 31 4900.641830 9.979E-26 1.344E-03.08190.094  307.91590.710.000000          3 1 1          0 0 0 10  9  2       11  9  3      4455504962 5 2 3 0    21.0   23.0
 31 4900.644010 1.169E-25 6.185E-04.07440.099  272.42940.790.000000          1 0 4          0 0 0 22  4 18       21  5 17      4465504962 6 2 4 0    45.0   43.0
 31 4900.651540 4.615E-25 3.347E-03.08190.099  199.25920.710.000000          0 0 5          0 0 0 11  7  4       10  7  3      4455505062 5 2 3 0    23.0   21.0
 31 4900.663490 1.873E-24 7.133E-03.07850.104  128.11950.710.000000          0 0 5          0 0 0 15  2 13       16  2 14      4455505062 5 2 3 0    31.0   33.0
 31 4900.672000 2.567E-25 2.566E-03.08120.096  265.23840.710.000000          3 1 1          0 0 0 11  8  3       12  8  4      4455505062 5 2 3 0    23.0   25.0
 31 4900.746040 4.737E-25 3.020E-03.08690.106   20.94020.710.000000          3 1 1          0 0 0  5  2  3        4  2  2      4455505062 5 2 3 0    11.0    9.0
 31 4900.748550 7.495E-26 1.619E-03.07030.093  682.79990.830.000000          3 1 1          0 0 0 40  3 38       39  3 37      4455505062 5 2 3 0    81.0   79.0
 31 4900.768260 1.488E-25 3.624E-03.07040.091  702.31670.820.000000          0 0 5          0 0 0 39  3 36       38  5 33      4455505062 5 2 3 0    79.0   77.0
 31 4900.789270 7.208E-26 1.759E-03.07020.093  712.86350.840.000000          3 1 1          0 0 0 41  2 39       40  2 38      4455505062 5 2 3 0    83.0   81.0
 31 4900.810000 2.163E-26 2.113E-03.06220.083  795.63800.710.000000          3 1 1          0 0 0 15 15  0       15 15  1      4452505062 5 2 3 0    31.0   31.0
 31 4900.822770 4.205E-25 2.806E-03.08350.101  142.78700.710.000000          0 0 5          0 0 0  9  6  3        8  6  2      4455505062 5 2 3 0    19.0   17.0
 31 4900.838250 3.277E-26 1.475E-03.07730.083  683.39140.720.000000          3 1 1          0 0 0 19 13  6       19 13  7      4452505062 5 2 3 0    39.0   39.0
 31 4900.870110 5.584E-25 4.619E-03.07850.095  300.53160.710.000000          0 0 5          0 0 0 16  8  9       15  8  8      4455505062 5 2 3 0    33.0   31.0
 31 4900.875360 3.631E-25 4.987E-03.07300.091  517.31850.750.000000          0 0 5          0 0 0 28  8 21       27  8 20      4455505062 5 2 3 0    57.0   55.0
 31 4900.881430 4.827E-26 7.712E-04.05000.090  525.52710.740.000000          3 1 1          0 0 0 25  9 16       25  9 17      4405505062 0 2 3 0    51.0   51.0
 31 4900.897970 2.001E-24 7.335E-03.07820.104  120.25710.710.000000          0 0 5          0 0 0 15  1 14       16  1 15      4455505062 5 2 3 0    31.0   33.0
 31 4900.899120 2.730E-26 1.759E-03.07840.084  734.93160.710.000000          3 1 1          0 0 0 17 14  3       17 14  4      4452505062 5 2 3 0    35.0   35.0
 31 4900.910850 1.114E-25 4.346E-04.08000.104   88.83470.770.000000          1 0 4          0 0 0 12  1 11       13  2 12      4465505062 6 2 4 0    25.0   27.0
 31 4900.934880 2.498E-25 4.296E-03.07150.091  596.80970.780.000000          0 0 5          0 0 0 33  7 26       32  7 25      4455505062 5 2 3 0    67.0   65.0
 31 4900.937650 8.770E-26 6.172E-04.07180.098  372.41030.800.000000          1 0 4          0 0 0 27  4 24       28  3 25      4465505062 6 2 4 0    55.0   57.0
 31 4900.958180 5.748E-25 3.448E-03.08420.106    8.39100.710.000000          3 1 1          0 0 0  5  0  5        4  0  4      4455505062 5 2 3 0    11.0    9.0
 31 4900.985780 6.717E-26 1.249E-02.06810.087 1190.47700.760.000000          0 0 5          0 0 0 55  0 55       54  0 54      4442205062 8 2 1 0   111.0  109.0
 31 4901.003280 1.256E-24 5.715E-03.07920.102  150.97720.710.000000          3 1 1          0 0 0 14  4 11       15  4 12      4455505062 5 2 3 0    29.0   31.0
 31 4901.020330 5.693E-26 7.446E-04.07000.095  552.41740.820.000000          1 0 4          0 0 0 35  3 33       34  4 30      4465505062 6 2 4 0    71.0   69.0
 31 4901.024290 1.939E-25 3.819E-03.07090.091  642.33560.800.000000          0 0 5          0 0 0 36  6 31       35  6 30      4455505062 5 2 3 0    73.0   71.0
 31 4901.025240 4.587E-26 1.129E-03.05000.086  588.72230.730.000000          3 1 1          0 0 0 22 11 12       22 11 11      4405504962 0 2 3 0    45.0   45.0
 31 4901.042510 5.529E-25 3.371E-03.08580.106   11.78450.710.000000          3 1 1          0 0 0  5  1  4        4  1  3      4455505062 5 2 3 0    11.0    9.0
 31 4901.060460 5.297E-25 3.698E-03.08120.098  208.50300.710.000000          0 0 5          0 0 0 12  7  6       11  7  5      4455505062 5 2 3 0    25.0   23.0
 31 4901.064480 4.806E-25 2.855E-03.08600.105   40.78990.710.000000          0 0 5          0 0 0  6  3  4        5  3  3      4455505062 5 2 3 0    13.0   11.0
 31 4901.076470 2.982E-26 2.443E-04.07080.098  424.95170.810.000000          1 0 4          0 0 0 30  3 27       31  2 30      4465505062 6 2 4 0    61.0   63.0
 31 4901.082710 5.720E-25 4.762E-03.07790.095  313.97650.710.000000          0 0 5          0 0 0 17  8  9       16  8  8      4455505062 5 2 3 0    35.0   33.0
 31 4901.084010 4.751E-26 6.286E-04.05000.092  494.63270.740.000000          3 1 1          0 0 0 26  8 19       26  8 18      4405505062 0 2 3 0    53.0   53.0
 31 4901.091910 3.946E-25 5.031E-03.07330.092  494.63270.750.000000          0 0 5          0 0 0 27  8 19       26  8 18      4455505062 5 2 3 0    55.0   53.0
 31 4901.113630 3.211E-26 1.270E-04.07550.103  172.29730.780.000000          1 0 4          0 0 0 18  2 16       18  3 15      4455505062 6 2 4 0    37.0   37.0
 31 4901.131300 2.479E-26 2.305E-04.05000.096  444.15880.760.000000          3 1 1          0 0 0 29  5 24       29  5 25      4405505062 0 2 3 0    59.0   59.0
 31 4901.147840 4.587E-25 2.803E-03.08430.102  101.73580.710.000000          0 0 5          0 0 0  8  5  4        7  5  3      4455505062 5 2 3 0    17.0   15.0
 31 4901.150850 3.277E-26 1.254E-04.07700.103  129.12190.780.000000          1 0 4          0 0 0 15  2 14       15  3 13      4455504962 6 2 4 0    31.0   31.0
 31 4901.160020 1.095E-25 3.114E-03.07020.091  744.30660.840.000000          0 0 5          0 0 0 41  4 37       40  4 36      4455505062 5 2 3 0    83.0   81.0
 31 4901.160680 5.706E-26 7.441E-04.06670.095  568.50630.810.000000          3 1 1          0 0 0 38  1 38       37  1 37      4455505062 5 2 3 0    77.0   75.0
 31 4901.171730 7.195E-26 1.207E-03.06960.095  625.58270.820.000000          3 1 1          0 0 0 39  1 38       38  1 37      4455505062 5 2 3 0    79.0   77.0
 31 4901.195860 4.601E-25 2.701E-03.08510.104   67.72940.710.000000          0 0 5          0 0 0  7  4  3        6  4  2      4455505062 5 2 3 0    15.0   13.0
 31 4901.202810 2.108E-26 1.107E-03.06960.083  855.04740.830.000000          1 0 4          0 0 0 38  9 29       39  8 32      4465505062 6 2 4 0    77.0   79.0
 31 4901.207730 3.673E-26 3.531E-04.07040.097  477.12340.810.000000          1 0 4          0 0 0 33  2 32       32  3 29      4465505062 6 2 4 0    67.0   65.0
 31 4901.213010 4.270E-26 4.847E-04.05000.094  470.72190.750.000000          3 1 1          0 0 0 27  7 20       27  7 21      4405505062 0 2 3 0    55.0   55.0
 31 4901.225510 3.462E-26 3.494E-04.05000.095  453.86460.750.000000          3 1 1          0 0 0 28  6 23       28  6 22      4405505062 0 2 3 0    57.0   57.0
