 31 5007.562200 2.938E-26 1.416E-03.07090.085  811.92330.800.000000          2 0 3          0 0 0 35  9 26       36  9 27      4455505069 5 2 3 0    71.0   73.0
 31 5007.564200 2.337E-26 1.462E-03.07150.081  847.36200.780.000000          2 0 3          0 0 0 32 11 22       33 11 23      4455504969 5 2 3 0    65.0   67.0
 31 5007.644700 3.703E-26 1.303E-03.07030.091  769.09600.830.000000          2 0 3          0 0 0 39  5 34       40  5 35      4455505069 5 2 3 0    79.0   81.0
 31 5007.979900 2.027E-26 1.462E-03.07210.079  863.61900.770.000000          2 0 3          0 0 0 30 12 19       31 12 20      4455504969 5 2 3 0    61.0   63.0
 31 5008.102500 3.698E-26 1.332E-03.07040.090  768.60160.820.000000          2 0 3          0 0 0 38  6 33       39  6 34      4455504969 5 2 3 0    77.0   79.0
 31 5008.102600 3.276E-26 1.383E-03.07070.087  790.36360.810.000000          2 0 3          0 0 0 36  8 29       37  8 30      4455505069 5 2 3 0    73.0   75.0
 31 5008.285300 3.542E-26 1.357E-03.07060.088  775.87720.810.000000          2 0 3          0 0 0 37  7 30       38  7 31      4455504969 5 2 3 0    75.0   77.0
 31 5008.463300 4.363E-26 1.203E-03.07020.093  724.05560.840.000000          2 0 3          0 0 0 40  2 39       41  2 40      4455505069 5 2 3 0    81.0   83.0
 31 5008.868900 2.824E-26 1.437E-03.07130.084  811.07820.780.000000          2 0 3          0 0 0 33 10 23       34 10 24      4455505069 5 2 3 0    67.0   69.0
 31 5009.333500 4.018E-26 1.254E-03.07030.092  744.30670.830.000000          2 0 3          0 0 0 39  4 35       40  4 36      4455504969 5 2 3 0    79.0   81.0
 31 5009.645200 4.570E-26 1.092E-03.06590.093  694.52350.840.000000          2 0 3          0 0 0 40  1 40       41  1 41      4455505069 5 2 3 0    81.0   83.0
 31 5009.678900 2.566E-26 1.449E-03.07180.082  819.65940.770.000000          2 0 3          0 0 0 31 11 20       32 11 21      4455504969 5 2 3 0    63.0   65.0
 31 5009.807400 3.298E-26 1.414E-03.07110.086  781.69400.790.000000          2 0 3          0 0 0 34  9 26       35  9 27      4455504969 5 2 3 0    69.0   71.0
 31 5009.933600 4.257E-26 1.303E-03.07040.091  734.93370.820.000000          2 0 3          0 0 0 38  5 34       39  5 35      4455504969 5 2 3 0    77.0   79.0
 31 5010.011800 2.199E-26 1.446E-03.07230.079  837.59370.760.000000          2 0 3          0 0 0 29 12 17       30 12 18      4455504969 5 2 3 0    59.0   61.0
 31 5010.386800 3.707E-26 1.385E-03.07090.087  759.28080.800.000000          2 0 3          0 0 0 35  8 27       36  8 28      4455505069 5 2 3 0    71.0   73.0
 31 5010.468900 4.223E-26 1.332E-03.07060.090  735.78460.810.000000          2 0 3          0 0 0 37  6 31       38  6 32      4455504969 5 2 3 0    75.0   77.0
 31 5010.613100 4.027E-26 1.358E-03.07070.089  743.92850.810.000000          2 0 3          0 0 0 36  7 30       37  7 31      4455505069 5 2 3 0    73.0   75.0
 31 5010.900200 4.591E-26 1.230E-03.07030.094  712.86350.830.000000          2 0 3          0 0 0 39  2 37       40  2 38      4455504969 5 2 3 0    79.0   81.0
 31 5011.027300 3.127E-26 1.429E-03.07150.084  782.53330.780.000000          2 0 3          0 0 0 32 10 23       33 10 24      4455505069 5 2 3 0    65.0   67.0
 31 5011.055600 5.041E-26 1.211E-03.06930.094  690.27650.830.000000          2 0 3          0 0 0 39  1 38       40  1 39      4455504969 5 2 3 0    79.0   81.0
 31 5011.269900 3.811E-26 1.101E-03.07030.093  728.31580.830.000000          2 0 3          0 0 0 39  3 36       40  3 37      4455505069 5 2 3 0    79.0   81.0
 31 5011.302900 4.759E-26 1.273E-03.07040.092  707.15040.820.000000          2 0 3          0 0 0 38  4 35       39  4 36      4455504969 5 2 3 0    77.0   79.0
 31 5011.754900 2.811E-26 1.439E-03.07210.082  792.79420.770.000000          2 0 3          0 0 0 30 11 20       31 11 21      4455504969 5 2 3 0    61.0   63.0
 31 5011.951700 5.456E-26 1.142E-03.06550.094  661.83320.830.000000          2 0 3          0 0 0 39  0 39       40  0 40      4455505069 5 2 3 0    79.0   81.0
 31 5012.004900 2.372E-26 1.430E-03.07260.080  812.40590.760.000000          2 0 3          0 0 0 28 12 17       29 12 18      4455504969 5 2 3 0    57.0   59.0
 31 5012.005700 3.684E-26 1.411E-03.07130.086  752.30310.780.000000          2 0 3          0 0 0 33  9 24       34  9 25      4455505069 5 2 3 0    67.0   69.0
 31 5012.241200 5.229E-26 1.243E-03.07040.093  682.79990.820.000000          2 0 3          0 0 0 38  3 36       39  3 37      4455505069 5 2 3 0    77.0   79.0
 31 5012.359500 4.853E-26 1.302E-03.07060.092  702.31670.810.000000          2 0 3          0 0 0 37  5 32       38  5 33      4455505069 5 2 3 0    75.0   77.0
 31 5012.630100 4.159E-26 1.382E-03.07110.088  729.03750.790.000000          2 0 3          0 0 0 34  8 27       35  8 28      4455505069 5 2 3 0    69.0   71.0
 31 5012.784700 4.800E-26 1.333E-03.07070.091  703.77950.810.000000          2 0 3          0 0 0 36  6 31       37  6 32      4455505069 5 2 3 0    73.0   75.0
